@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,98, 66, 0, 58, 57, 65, 36.5855, 44.1075, 43.4416, 20.0259, 111.844
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 2.52679
~&SPILL_STATS,223, 0, 0, 138, 0, 6, 223, 0, 138, 0, 6
~&SPILL_STATS,294, 127, 0, 164, 51, 45, 96168.4, 28514.8, 33237.9, 10739, 9379.17
~&SPILL_STATS,316, 42, 0, 51, 42, 19, 314.5, 42, 46, 39, 18
~&SPILL_STATS,355, 79, 0, 182, 55, 29, 5.85854e+06, 1.16475e+06, 2.6317e+06, 358135, 20231.8
~&SPILL_STATS,30, 0, 0, 30, 0, 4, 30, 0, 30, 0, 4
~&SPILL_STATS,34, 12, 0, 28, 14, 8, 6242.9, 2486, 3312.4, 46.65, 1256.75
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,11, 47, 0, 14, 6, 144, 5.97211, 16.7623, 3.13447, 7.55662, 165.484
~&SPILL_STATS,137, 54, 0, 81, 61, 14, 584355, 428555, 128879, 107804, 180658
~&SPILL_STATS,14, 7, 0, 5, 4, 6, 143.48, 55.2, 3.32, 26.24, 42.28
~&SPILL_STATS,14, 7, 0, 5, 4, 6, 143.48, 55.2, 3.32, 26.24, 42.28
~&SPILL_STATS,8, 8, 0, 4, 6, 7, 77.16, 65.4, 2.68, 36.68, 55.04
~&SPILL_STATS,16, 79, 0, 14, 50, 9, 93.8333, 3274.13, 187.726, 1344.75, 193.324
~&SPILL_STATS,57, 21, 0, 12, 31, 11, 2296.57, 222.775, 107.431, 486.902, 269.069
~&SPILL_STATS,84, 22, 0, 49, 61, 7, 3317.01, 336.5, 1849.04, 1732.1, 188.637
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,44, 20, 0, 28, 21, 15, 286.445, 66.7031, 109.477, 88.1348, 56.7812
~&SPILL_STATS,45, 20, 0, 19, 32, 14, 298.945, 68.2656, 56.3516, 137.988, 50.5312
~&SPILL_STATS,402, 60, 0, 112, 31, 24, 1241.85, 137.063, 291.34, 51.3223, 82.5857
~&SPILL_STATS,63, 51, 0, 36, 32, 14, 3685.31, 2444.67, 235.551, 918.857, 1145.44
~&SPILL_STATS,69, 44, 0, 39, 35, 13, 4893.12, 1639.28, 1340.16, 1868.62, 687.625
~&SPILL_STATS,229, 0, 0, 149, 0, 7, 229, 0, 149, 0, 7
~&SPILL_STATS,642, 141, 0, 186, 90, 43, 893879, 233662, 156548, 56139, 113394
~&SPILL_STATS,74, 0, 0, 63, 0, 3, 74, 0, 63, 0, 3
~&SPILL_STATS,59, 23, 0, 56, 26, 15, 229058, 41927.7, 83516.5, 62701.7, 72004.9
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,88, 37, 0, 65, 36, 0, 957961, 664920, 537875, 149498, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,142, 36, 0, 57, 72, 10, 14000.3, 3184.05, 2171.15, 4584.28, 1347.7
~&SPILL_STATS,127, 58, 0, 101, 59, 22, 2.46095e+06, 1.38388e+06, 1.37334e+06, 737304, 1.03794e+06
~&SPILL_STATS,58, 17, 0, 11, 18, 14, 313.765, 23.3559, 18.3317, 60.7288, 41.4407
~&SPILL_STATS,490, 176, 0, 442, 38, 63, 7.00093, 1.96503, 3.96564, 1, 1.00031
~&SPILL_STATS,276, 0, 0, 141, 0, 7, 276, 0, 141, 0, 7
~&SPILL_STATS,793, 216, 0, 272, 177, 65, 3.40181e+07, 8.6117e+06, 4.8676e+06, 3.80872e+06, 2.43567e+06
~&SPILL_STATS,422, 0, 0, 245, 0, 3, 422, 0, 245, 0, 3
~&SPILL_STATS,487, 159, 0, 253, 116, 32, 1.15247e+06, 1.06812e+06, 799176, 147411, 137337
~&SPILL_STATS,33, 0, 0, 33, 0, 9, 33, 0, 33, 0, 9
~&SPILL_STATS,50, 21, 0, 42, 29, 17, 3727.8, 3223.43, 2124.48, 518.37, 1557.65
~&SPILL_STATS,193, 33, 0, 35, 73, 54, 557.471, 93.9059, 64.4353, 132.294, 228.412
~&SPILL_STATS,194, 71, 0, 125, 93, 25, 77929.2, 31833.5, 34074.4, 10339.7, 19104.5
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,48, 44, 0, 50, 61, 59, 316.763, 1304.03, 1197.07, 232, 2758.14
~&SPILL_STATS,18, 20, 0, 15, 16, 18, 704.1, 634.05, 100.95, 616.9, 190.9
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,683, 121, 0, 109, 112, 66, 681, 121, 88.5, 104, 65.5
~&SPILL_STATS,921, 111, 0, 427, 64, 10, 223689, 75417.1, 98540.9, 9775.68, 20693.4
