"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@set_data_,0,0,0,0,0,0,0,0,0,0,0
function@set_data_tile_,0,0,0,0,0,0,0,0,0,0,0
function@get_3dfld_,67,20,0,48,17,89,15.6218,7.63388,25.7617,5.44329,157.159
function@close_io_,0,0,0,0,0,14,0,0,0,0,3.52679
function@_QMdiag_modPdiag,141,0,0,141,0,6,141,0,141,0,6
function@_QMdiag_modPdiag_tile,374,152,0,249,36,194,57506.4,30416.3,10818.1,3067.29,29382.4
function@_QMmod_mixingPallocate_mixing,165,14,0,47,18,32,164,14,44.5,15,31
function@_QMmod_mixingPinitialize_mixing,148,62,0,97,1,88,992453,984954,556825,10.2,810789
function@_QMset_zeta_modPset_zeta,30,0,0,30,0,4,30,0,30,0,4
function@_QMset_zeta_modPset_zeta_tile,80,24,0,57,7,41,1578.44,2545.91,847.971,18.7059,1548.44
function@_QMdef_var_modPdef_var,30,3,0,20,0,216,11.2769,0.665695,4.0637,0,184.031
function@_QMnf_fread3d_bry_modPnf_fread3d_bry,82,68,0,93,8,88,456044,511630,306505,68197.4,590111
function@_QMnrutilParray_copy_r,8,7,0,6,1,13,79.72,66.96,4.2,0.32,99.44
function@_QMnrutilParray_copy_d,8,7,0,6,1,13,79.72,66.96,4.2,0.32,99.44
function@_QMnrutilParray_copy_i,11,6,0,8,1,16,118,54.2,29.72,0.32,110.28
function@_QMnrutilParth_r,12,36,0,16,30,26,78.3235,1580.82,108.686,1338.15,377.755
function@_QMnrutilParth_d,23,11,0,15,13,29,636.324,227.196,102.108,533.608,462.725
function@_QMnrutilParth_i,45,10,0,50,5,33,1685.84,301.078,1739.73,81.6078,431.314
function@_QMnrutilPnrerror,0,0,0,0,0,1,0,0,0,0,1
function@_QMnrutilPreallocate_rv,31,11,0,20,1,44,123.906,85.625,57.3828,0.390625,240.766
function@_QMnrutilPreallocate_iv,16,15,0,18,1,41,78.4766,106.719,40.3906,0.390625,201.391
function@_QMnrutilPreallocate_hv,136,24,0,117,7,82,345.107,100.17,311.968,1.26953,170.018
function@_QMnrutilPreallocate_rm,46,33,0,43,3,43,3164.69,2112.27,1174.1,20.3125,2505.75
function@_QMnrutilPreallocate_im,48,34,0,41,1,41,3343.44,2202.89,794.102,0.3125,2335.75
function@_QMlmd_vmix_modPlmd_vmix,152,0,0,152,0,7,152,0,152,0,7
function@_QMlmd_vmix_modPlmd_vmix_tile,807,375,0,647,100,314,487241,221587,135901,17617.6,164063
function@_QMlmd_vmix_modPlmd_finish,62,0,0,62,0,4,62,0,62,0,4
function@_QMlmd_vmix_modPlmd_finish_tile,67,19,0,67,0,54,59388.9,33438.4,9858.62,0,69934.3
function@_QMnf_fwrite3d_bry_modPnf_fwrite3d_bry,159,85,0,120,11,64,478663,458358,233607,20029.9,339152
function@my_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@lmd_swfrac_tile_,77,23,0,48,30,44,8994.45,3529.35,2130.05,3532.65,2765.05
function@_QMstate_initialize_modPstate_initialize,120,55,0,102,1,104,277724,813575,29162.8,0.625,715736
function@get_cycle_,18,7,0,12,13,19,67.0097,25.4552,27.4455,49.1961,51.2663
function@wrt_info_,276,15,0,267,2,176,6.98412e-06,0.00012682,2.00012,9.31323e-08,5.00053
function@_QMt3dmix_modPt3dmix2,144,0,0,144,0,7,144,0,144,0,7
function@_QMt3dmix_modPt3dmix2_tile,931,322,0,480,198,511,1.80573e+07,5.26906e+06,3.8311e+06,3.65978e+06,8.0009e+06
function@_QMini_fields_modPini_fields,227,0,0,227,0,10,227,0,227,0,10
function@_QMini_fields_modPini_fields_tile,460,227,0,349,44,240,390922,412790,273311,628.206,284990
function@_QMini_fields_modPini_zeta,33,0,0,33,0,9,33,0,33,0,9
function@_QMini_fields_modPini_zeta_tile,58,30,0,62,0,61,1444.04,2993.22,804.165,0,1783.86
function@set_scoord_,107,8,0,31,58,72,378.024,36.3294,95.9882,104.682,289.576
function@_QMset_3dfld_modPset_3dfld_tile,291,118,0,216,12,195,16441.9,26470.8,7047.08,612.143,24567.4
function@initial_,0,0,0,0,0,2,0,0,0,0,1.62162
function@initial_..omp_par.9,0,0,0,0,0,1,0,0,0,0,1
function@initial_..omp_par.8,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@initial_..omp_par.7,5,2,0,6,0,7,460.75,419.875,423.5,0,884.562
function@initial_..omp_par.6,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@initial_..omp_par.5,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@initial_..omp_par.4,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@initial_..omp_par.3,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@initial_..omp_par.2,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@initial_..omp_par.1,4,2,0,5,0,7,60.8125,419.875,23.5625,0,884.562
function@initial_..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@lubksb_,23,7,0,16,3,37,303.1,596.45,176.3,16,814.9
function@_QMran_statePran_init,0,0,0,0,0,1,0,0,0,0,1
function@_QMran_statePran_seed,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_gridPallocate_grid,542,88,0,115,27,107,536,88,112,19,101
function@_QMmod_gridPinitialize_grid,265,106,0,42,1,130,92539.5,63686,26573,10.2,76851.7
