@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,74, 14, 0, 20, 10, 21, 618.535, 80.6732, 44.2564, 43.0853, 691.988
~&SPILL_STATS,373, 272, 0, 133, 158, 68, 2.68655e+08, 1.65385e+08, 4.45703e+07, 7.92652e+07, 8.04174e+07
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 21.25
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,430, 274, 0, 157, 127, 77, 2.99594e+08, 1.94237e+08, 4.99298e+07, 8.79566e+07, 8.9301e+07
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,331, 236, 0, 124, 136, 62, 2.68596e+08, 1.65366e+08, 4.45583e+07, 7.92411e+07, 8.04324e+07
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,406, 215, 0, 156, 130, 73, 2.99703e+08, 1.94225e+08, 5.00259e+07, 8.80761e+07, 8.93413e+07
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,74, 14, 0, 20, 10, 21, 618.535, 80.6732, 44.2564, 43.0853, 691.988
~&SPILL_STATS,238, 167, 0, 89, 101, 70, 924608, 610354, 102502, 42374.9, 349030
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,242, 149, 0, 81, 62, 64, 931041, 760362, 120963, 82269.1, 331206
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,238, 167, 0, 89, 101, 70, 924608, 610354, 102502, 42374.9, 349030
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 59.9942
~&SPILL_STATS,242, 149, 0, 81, 62, 64, 931041, 760362, 120963, 82269.1, 331206
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1
