@,Reloads, FoldedReloads, ZeroCostFoldedReloads, Spills, FoldedSpills, Copies, ReloadsCost, FoldedReloadsCost, SpillsCost, FoldedSpillsCost, CopiesCost
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,12, 0, 0, 3, 0, 5, 16.4667, 0, 1.16667, 0, 50.3667
~&SPILL_STATS,2, 1, 0, 3, 0, 5, 0.193798, 0.0124031, 0.243411, 0, 1.0062
~&SPILL_STATS,0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2.62893
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.423462
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,249, 52, 0, 121, 22, 151, 10417.3, 4371.31, 3190.67, 289.176, 6919.73
~&SPILL_STATS,0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1.71245
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,3, 0, 0, 4, 1, 2, 3, 0, 4, 1, 2
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
~&SPILL_STATS,0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 4.30859
~&SPILL_STATS,72, 10, 0, 49, 9, 50, 524.3, 221.944, 246.141, 33.1894, 860.913
~&SPILL_STATS,343, 48, 0, 178, 45, 230, 59.0603, 15.1684, 25.0716, 4.0506, 69.8834
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
~&SPILL_STATS,552, 159, 0, 188, 122, 275, 8516.83, 3010.12, 5897.87, 1978.28, 6666.65
~&SPILL_STATS,0, 2, 0, 1, 0, 9, 0, 0.190476, 0.0952381, 0, 5.28571
~&SPILL_STATS,19, 8, 0, 19, 6, 18, 52.7778, 30.8431, 35.9935, 10.0784, 46.464
~&SPILL_STATS,0, 1, 0, 1, 0, 2, 0, 1, 1, 0, 2
~&SPILL_STATS,5, 0, 0, 4, 0, 8, 4.625, 0, 3.625, 0, 6.875
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 29.3145
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4
~&SPILL_STATS,3, 1, 0, 3, 0, 10, 31.4, 15.775, 19.375, 0, 758.925
~&SPILL_STATS,4, 3, 0, 7, 0, 15, 1.20447, 0.793814, 1.99828, 0, 8.21306
~&SPILL_STATS,0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,220, 49, 0, 44, 3, 99, 184.205, 101.324, 45.7327, 1.75497, 221.899
~&SPILL_STATS,141, 40, 0, 57, 7, 94, 113.145, 36.4981, 35.5186, 2.69405, 353.905
~&SPILL_STATS,53, 16, 0, 38, 12, 21, 63.3326, 14.8639, 38.2683, 5.38733, 22.2594
~&SPILL_STATS,386, 59, 0, 133, 50, 261, 35.2629, 3.36533, 16.8626, 2.41071, 89.3782
~&SPILL_STATS,656, 97, 0, 242, 197, 378, 603.401, 112.352, 233.045, 134.105, 501.127
~&SPILL_STATS,41, 18, 0, 21, 0, 32, 11.1751, 3.73029, 4.76202, 0, 17.5605
~&SPILL_STATS,2, 0, 0, 1, 0, 6, 0.253906, 0, 0.5, 0, 3.28516
~&SPILL_STATS,0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 6
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 34.875
~&SPILL_STATS,18, 0, 0, 14, 0, 24, 9.08824, 0, 10.0931, 0, 11.2451
~&SPILL_STATS,9, 4, 0, 7, 6, 40, 3.5199, 0.875002, 4.00781, 0.492188, 8.46338
~&SPILL_STATS,0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4.33333
~&SPILL_STATS,74, 11, 0, 36, 27, 60, 13.3485, 4.46149, 5.94695, 3.64119, 17.5841
~&SPILL_STATS,62, 12, 0, 36, 17, 51, 15.7533, 7.29032, 11.3897, 2.19616, 19.1975
~&SPILL_STATS,11, 0, 0, 9, 0, 37, 5.78922, 0, 6.38725, 0, 19.0294
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,2, 1, 0, 3, 0, 7, 0.470588, 0.313726, 1.94118, 0, 3.03922
~&SPILL_STATS,3, 1, 0, 4, 0, 2, 0.1875, 0.0625, 0.25, 0, 0.125
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,17, 6, 0, 10, 2, 27, 26.9524, 6.38095, 21.9524, 3.14286, 244.032
~&SPILL_STATS,3, 0, 0, 2, 0, 3, 0.985294, 0, 1.5, 0, 1.5
~&SPILL_STATS,0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
~&SPILL_STATS,24, 7, 0, 15, 0, 14, 6.84404, 2.53211, 9.11927, 0, 6.3211
~&SPILL_STATS,49, 4, 0, 14, 6, 50, 18.0894, 6.53312, 11.5037, 1.07969, 41.387
~&SPILL_STATS,0, 1, 0, 2, 0, 7, 0, 1, 1, 0, 18.0476
~&SPILL_STATS,22, 3, 0, 10, 1, 52, 1.98712, 0.613734, 3.49528, 0.249785, 10.2549
~&SPILL_STATS,256, 59, 0, 106, 64, 112, 3597.54, 1307.84, 1024.26, 1134.4, 1251.65
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 31.875
~&SPILL_STATS,0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
