"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@Perl_ck_defined,0,0,0,0,0,5,0,0,0,0,10.283
function@Perl_ck_rfun,0,0,0,0,0,3,0,0,0,0,8.375
function@Perl_ck_readline,0,0,0,0,0,6,0,0,0,0,3.5
function@Perl_ck_listiob,0,0,0,0,0,19,0,0,0,0,17.0519
function@Perl_ck_smartmatch,0,0,0,0,0,12,0,0,0,0,8.4
function@Perl_ck_sassign,0,0,0,0,0,17,0,0,0,0,4.42244
function@Perl_ck_match,0,0,0,0,0,2,0,0,0,0,2
function@Perl_ck_method,0,0,0,0,0,25,0,0,0,0,42.8527
function@Perl_ck_null,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_open,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_prototype,0,0,0,0,0,1,0,0,0,0,0.5
function@Perl_ck_refassign,0,0,0,0,0,13,0,0,0,0,5.29004
function@Perl_ck_repeat,0,0,0,0,0,6,0,0,0,0,4
function@Perl_ck_require,0,0,0,0,0,33,0,0,0,0,7.86743
function@Perl_ck_return,0,0,0,0,0,3,0,0,0,0,17.9375
function@Perl_ck_select,0,0,0,0,0,4,0,0,0,0,0.518349
function@Perl_ck_shift,0,0,0,0,0,13,0,0,0,0,5.25806
function@Perl_ck_sort,0,0,0,0,0,23,0,0,0,0,32.9237
function@Perl_ck_split,0,0,0,0,0,27,0,0,0,0,8.90258
function@Perl_ck_stringify,0,0,0,0,0,5,0,0,0,0,2.55556
function@Perl_ck_join,0,0,0,0,0,11,0,0,0,0,2.47639
function@Perl_find_lexical_cv,0,0,0,0,0,1,0,0,0,0,1
function@Perl_rv2cv_op_cv,0,0,0,0,0,16,0,0,0,0,4.51821
function@Perl_ck_entersub_args_list,0,0,0,0,0,4,0,0,0,0,42.5714
function@Perl_ck_entersub_args_proto,25,0,0,13,0,95,32.8388,0,14.5296,0,105.509
function@S_bad_type_gv,0,0,0,0,0,10,0,0,0,0,9
function@Perl_ck_entersub_args_proto_or_list,0,0,0,0,0,5,0,0,0,0,22.7857
function@Perl_ck_entersub_args_core,0,0,0,0,0,35,0,0,0,0,59.6882
function@Perl_cv_get_call_checker,0,0,0,0,0,4,0,0,0,0,3.6
function@Perl_cv_set_call_checker,0,0,0,0,0,0,0,0,0,0,0
function@Perl_cv_set_call_checker_flags,0,0,0,0,0,8,0,0,0,0,5.80392
function@Perl_ck_subr,0,0,0,0,0,27,0,0,0,0,61.5324
function@Perl_ck_svconst,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_trunc,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_substr,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_tell,0,0,0,0,0,0,0,0,0,0,0
function@Perl_ck_each,0,0,0,0,0,4,0,0,0,0,2.49511
function@Perl_ck_length,0,0,0,0,0,5,0,0,0,0,2.10423
function@S_maybe_multideref,50,0,0,18,0,42,35.0024,0,21.0689,0,80.6841
function@Perl_rpeep,29,0,0,10,0,109,17.5874,0,21.0789,0,71.1166
function@S_aassign_common_vars,0,0,0,0,0,3,0,0,0,0,4.94077
function@S_aassign_common_vars_aliases_only,0,0,0,0,0,3,0,0,0,0,4.31193
function@Perl_peep,0,0,0,0,0,0,0,0,0,0,0
function@Perl_custom_op_register,0,0,0,0,0,7,0,0,0,0,6.38095
function@Perl_core_prototype,46,0,0,14,0,13,23.5493,0,10.1772,0,15.3329
function@Perl_coresub_op,0,0,0,0,0,51,0,0,0,0,13.2974
function@Perl_wrap_op_checker,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_report_used,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_clean_objs,0,0,0,0,0,7,0,0,0,0,75.6947
function@Perl_sv_del_backref,0,0,0,0,0,7,0,0,0,0,3.24265
function@Perl_sv_free2,0,0,0,0,0,3,0,0,0,0,1.41935
function@S_curse,20,0,0,5,0,19,2.25045,0,0.758497,0,12.2513
function@Perl_newRV,0,0,0,0,0,3,0,0,0,0,2.38095
function@Perl_sv_clean_all,0,0,0,0,0,4,0,0,0,0,27.381
function@Perl_sv_free_arenas,0,0,0,0,0,3,0,0,0,0,63.75
function@Perl_more_bodies,0,0,0,0,0,7,0,0,0,0,21.52
function@Perl_sv_upgrade,22,0,0,4,0,29,2.95783,0,1.53097,0,5.79685
function@Perl_sv_force_normal_flags,0,0,0,0,0,28,0,0,0,0,4.39983
function@Perl_sv_reftype,0,0,0,0,0,7,0,0,0,0,4.12339
function@Perl_sv_backoff,0,0,0,0,0,2,0,0,0,0,1.5
function@Perl_sv_grow,0,0,0,0,0,14,0,0,0,0,5.59009
function@Perl_sv_unref_flags,0,0,0,0,0,5,0,0,0,0,2.22581
function@Perl_sv_setiv,0,0,0,0,0,8,0,0,0,0,4.23899
function@Perl_sv_magic,0,0,0,0,0,18,0,0,0,0,11.6273
function@Perl_sv_setiv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_setuv,0,0,0,0,0,5,0,0,0,0,3.61905
function@Perl_sv_setuv_mg,0,0,0,0,0,6,0,0,0,0,4.09524
function@Perl_sv_setnv,0,0,0,0,0,8,0,0,0,0,4.21714
function@Perl_sv_setnv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_looks_like_number,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_2pv_flags,0,0,0,0,0,56,0,0,0,0,20.4116
function@Perl_sv_2iv_flags,0,0,0,0,0,23,0,0,0,0,5.33832
function@S_not_a_number,0,0,0,0,0,5,0,0,0,0,2.625
function@Perl_report_uninit,0,0,0,0,0,9,0,0,0,0,3.46875
function@S_sv_2iuv_common,0,0,0,0,0,42,0,0,0,0,4.89142
function@S_sv_display,10,0,0,3,0,12,61.3647,0,31.1176,0,5.23529
function@Perl_newSVpvn_flags,0,0,0,0,0,8,0,0,0,0,7.375
function@S_sv_2iuv_non_preserve,0,0,0,0,0,4,0,0,0,0,2.75
function@S_glob_2number,0,0,0,0,0,10,0,0,0,0,4
function@Perl_sv_newmortal,0,0,0,0,0,4,0,0,0,0,2.33333
function@Perl_sv_2uv_flags,0,0,0,0,0,21,0,0,0,0,4.22538
function@Perl_sv_2nv_flags,0,0,0,0,0,27,0,0,0,0,5.38043
function@Perl_sv_2num,0,0,0,0,0,11,0,0,0,0,16.0237
function@Perl_sv_tainted,0,0,0,0,0,3,0,0,0,0,0.888889
function@Perl_sv_2mortal,0,0,0,0,0,2,0,0,0,0,2
function@Perl_newSVuv,0,0,0,0,0,5,0,0,0,0,2.84706
function@Perl_sv_copypv_flags,0,0,0,0,0,5,0,0,0,0,4
function@Perl_sv_setpvn,0,0,0,0,0,13,0,0,0,0,8.30089
function@Perl_sv_2pvbyte,0,0,0,0,0,13,0,0,0,0,6.34375
function@Perl_sv_utf8_downgrade,0,0,0,0,0,16,0,0,0,0,3.20819
function@Perl_sv_2pvutf8,0,0,0,0,0,9,0,0,0,0,5.4375
function@Perl_sv_mortalcopy_flags,0,0,0,0,0,9,0,0,0,0,6.625
function@Perl_sv_utf8_upgrade_flags_grow,0,0,0,0,0,46,0,0,0,0,6.09057
function@Perl_sv_2bool_flags,0,0,0,0,0,17,0,0,0,0,17.7101
function@Perl_sv_pvn_force_flags,0,0,0,0,0,14,0,0,0,0,6.15119
function@Perl_sv_recode_to_utf8,2,0,0,1,0,20,0.375,0,1,0,2.47754
function@Perl_sv_pos_b2u_flags,0,0,0,0,0,47,0,0,0,0,14.1279
function@Perl_sv_utf8_encode,0,0,0,0,0,3,0,0,0,0,2.66667
function@Perl_sv_utf8_decode,0,0,0,0,0,10,0,0,0,0,2.38886
function@Perl_gv_setref,36,0,0,4,0,44,6.43622,0,1.06236,0,7.62398
function@Perl_newSVpvf,0,0,0,0,0,9,0,0,0,0,8.375
function@Perl_newSV_type,0,0,0,0,0,5,0,0,0,0,3.61905
function@Perl_sv_setsv_flags,0,0,0,0,0,69,0,0,0,0,7.83722
function@S_glob_assign_glob,0,0,0,0,0,37,0,0,0,0,9.97938
function@Perl_sv_add_backref,0,0,0,0,0,14,0,0,0,0,6.17647
function@Perl_sv_setsv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_setsv_cow,0,0,0,0,0,7,0,0,0,0,4.25275
function@S_more_sv,0,0,0,0,0,2,0,0,0,0,2
function@Perl_sv_setpvn_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_setpv,0,0,0,0,0,12,0,0,0,0,7.69911
function@Perl_sv_setpv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_sv_sethek,0,0,0,0,0,10,0,0,0,0,3.02539
function@Perl_sv_usepvn_flags,0,0,0,0,0,10,0,0,0,0,6.4023
function@Perl_sv_unmagic,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_chop,0,0,0,0,0,7,0,0,0,0,1.33028
function@Perl_sv_catpvn_flags,0,0,0,0,0,16,0,0,0,0,21.625
function@Perl_sv_catsv_flags,0,0,0,0,0,9,0,0,0,0,5.1875
function@Perl_sv_catpv,0,0,0,0,0,8,0,0,0,0,4.65625
function@Perl_sv_catpv_flags,0,0,0,0,0,8,0,0,0,0,8
function@Perl_sv_catpv_mg,0,0,0,0,0,3,0,0,0,0,2.5
function@Perl_newSV,0,0,0,0,0,4,0,0,0,0,3
