"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@cctk_interphandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_InterpOperator,0,0,0,0,0,0,0,0,0,0,0
function@cctk_interpgridarrays_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_InterpLocalUniform,0,0,0,0,0,0,0,0,0,0,0
function@cctk_interplocaluniform_,0,4,0,4,0,0,0,1.6,4,0,0
function@CCTKi_RegisterReductionOperator,0,0,0,0,0,4,0,0,0,0,2.60937
function@CCTK_ReductionHandle,0,0,0,0,0,2,0,0,0,0,2
function@cctk_reductionhandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_Reduce,5,1,0,4,0,14,8.11768,3.90625,0.732422,0,21.1318
function@cctk_reduce_,5,2,0,5,0,11,8.11768,4.15039,0.976562,0,19.7656
function@CCTK_RegisterReductionArrayOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReductionArrayHandle,0,0,0,0,0,2,0,0,0,0,2
function@cctk_reductionarrayhandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_ReduceArray,15,2,0,7,0,15,24.9756,7.8125,1.9043,0,32.1533
function@cctk_reducearray_,15,4,0,9,0,19,24.9756,8.30078,2.39258,0,38.6231
function@CCTK_ReduceLocalScalar,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocalscalar_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocScalar,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocscalar_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocalArray1D,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocArrayToArray1D,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocalarray1d_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocarraytoarray1d_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocArrayToArray2D,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocarraytoarray2d_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceLocArrayToArray3D,0,0,0,0,0,1,0,0,0,0,1
function@cctk_reducelocarraytoarray3d_,0,0,0,0,0,1,0,0,0,0,1
function@CCTKi_RegisterLocalArrayReductionOperator,0,0,0,0,0,3,0,0,0,0,2.23437
function@CCTK_LocalArrayReductionHandle,0,0,0,0,0,2,0,0,0,0,2
function@cctk_localarrayreductionhandle_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_ReduceLocalArrays,0,0,0,0,0,0,0,0,0,0,0
function@cctk_reducelocalarrays_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumReduceOperators,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumLocalArrayReduceOperators,0,0,0,0,0,0,0,0,0,0,0
function@cctk_numlocalarrayreduceoperators_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceOperatorImplementation,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_LocalArrayReduceOperatorImplementation,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReduceOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_LocalArrayReduceOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_RegisterGridArrayReductionOperator,0,0,0,0,0,1,0,0,0,0,0.380952
function@cctk_reducegridarrays_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_NumGridArrayReductionOperators,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_GridArrayReductionOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_RegisterReduceArraysGloballyOperator,0,0,0,0,0,1,0,0,0,0,0.380952
function@cctk_reducearraysglobally_,0,0,0,0,0,1,0,0,0,0,0.619048
function@CCTK_NumReductionArraysGloballyOperators,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_ReductionArraysGloballyOperator,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_SyncGroupI,0,0,0,0,0,1,0,0,0,0,0.999999
function@CCTK_SyncGroupsI,0,0,0,0,0,0,0,0,0,0,0
function@cctk_syncgroupi_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_SyncGroupWithVar,0,0,0,0,0,1,0,0,0,0,0.999999
function@cctk_syncgroupwithvar_,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_SyncGroupWithVarI,0,0,0,0,0,1,0,0,0,0,0.999999
function@cctk_syncgroupwithvari_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_syncgroupsi_,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadSyncGroup,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadEnableGroupStorage,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadDisableGroupStorage,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadEnableGroupComm,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadDisableGroupComm,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadSyncGroupsByDirI,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadBarrier,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadMyProc,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadnProcs,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadParallelInit,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadExit,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadAbort,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadSetupGH,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadArrayGroupSizeB,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadQueryGroupStorageB,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadGroupDynamicData,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadGroupStorageIncrease,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadGroupStorageDecrease,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadInterpGridArrays,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_SetupCommFunctions,0,0,0,0,0,0,0,0,0,0,0
function@cctk_nprocs_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_myproc_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_barrier_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_exit_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_abort_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_syncgroup_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_syncgroupsbydiri_,0,0,0,0,0,0,0,0,0,0,0
function@cctk_enablegroupcomm_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_disablegroupcomm_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_enablegroupstorage_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_disablegroupstorage_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_querygroupstorage_,0,0,0,0,0,1,0,0,0,0,1
function@cctk_outputgh_,0,0,0,0,0,0,0,0,0,0,0
function@cctki_registeriomethod_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_OverloadOutputGH,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_OverloadOutputVarAsByMethod,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_SetupIOFunctions,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_RegisterIOMethod,0,0,0,0,0,4,0,0,0,0,1.60937
function@CCTK_RegisterIOMethodOutputGH,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_RegisterIOMethodOutputVarAs,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_RegisterIOMethodTriggerOutput,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_RegisterIOMethodTimeToOutput,0,0,0,0,0,1,0,0,0,0,1
function@CCTK_OutputVarAs,0,0,0,0,0,2,0,0,0,0,21.2857
function@cctk_outputvaras_,4,0,0,2,0,1,27.3333,0,2,0,20.2857
function@CCTK_OutputVar,0,0,0,0,0,2,0,0,0,0,21.2857
function@cctk_outputvar_,1,0,0,1,0,2,12.6667,0,0.619048,0,21.2857
function@CCTK_OutputVarByMethod,0,0,0,0,0,0,0,0,0,0,0
function@cctk_outputvarbymethod_,0,0,0,0,0,2,0,0,0,0,2
function@CCTK_NumIOMethods,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_IOMethodImplementation,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_IOMethodName,0,0,0,0,0,0,0,0,0,0,0
function@CCTK_IOMethod,0,0,0,0,0,0,0,0,0,0,0
function@CactusDefaultOutputGH,0,0,0,0,0,2,0,0,0,0,21.2857
function@CactusDefaultOutputVarAsByMethod,0,0,0,0,0,2,0,0,0,0,1.625
function@cctk_outputvarasbymethod_,0,0,0,0,0,3,0,0,0,0,3
function@CCTKi_TriggerSaysGo,0,0,0,0,0,0,0,0,0,0,0
function@CCTKi_TriggerAction,1,0,0,0,3,1,1,0,0,8.90476,20.2857
function@_ZN12cctki_piraha11AutoGrammar17reparserGeneratorEv,255,44,0,340,148,211,157.974,7.13866e-05,144.852,110.105,139.978
function@_ZN12cctki_piraha9smart_ptrINS_7PatternEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE8_M_eraseEPSt13_Rb_tree_nodeISC_E,0,0,0,0,0,1,0,0,0,0,21.25
function@_ZNSt3mapINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEN12cctki_piraha9smart_ptrINS6_7PatternEEESt4lessIS5_ESaISt4pairIKS5_S9_EEEixERSD_,5,3,0,5,0,14,21.8787,24.9316,12.5,0,95.0073
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE22_M_emplace_hint_uniqueIJRKSt21piecewise_construct_tSt5tupleIJRS7_EESN_IJEEEEESt17_Rb_tree_iteratorISC_ESt23_Rb_tree_const_iteratorISC_EDpOT_,5,3,0,7,0,7,1.26367,1.00586,2.875,0,4
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE29_M_get_insert_hint_unique_posESt23_Rb_tree_const_iteratorISC_ERS7_,9,6,0,5,0,23,1.08935,0.996564,2.26117,0,5.40894
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE10_Auto_nodeD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE17_M_construct_nodeIJRKSt21piecewise_construct_tSt5tupleIJRS7_EESN_IJEEEEEvPSt13_Rb_tree_nodeISC_EDpOT_,1,1,0,1,0,7,0.333333,0.333333,1,0,4.16667
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE24_M_get_insert_unique_posERS7_,3,4,0,5,0,16,22.9429,33.4,3.51429,0,148.229
function@_ZN12cctki_piraha7Pattern3fmtB5cxx11Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha9smart_ptrINS_7GrammarEE5cleanEv,0,0,0,0,0,1,0,0,0,0,0.0762925
function@_ZN12cctki_piraha11AutoGrammar19fileParserGeneratorEv,420,76,0,542,240,339,253.94,0.000124519,241.446,173.456,176.955
function@_ZN12cctki_piraha5Group4dumpEiRSoi,0,0,0,0,0,4,0,0,0,0,12.8125
function@_ZN12cctki_piraha5Group8dumpPerlERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha5Group8dumpPerlERSoi,10,1,0,3,0,19,3.70307,12.4995,1.70311,0,58.978
function@_ZN12cctki_piraha5Group14getPatternNameB5cxx11Ev,0,0,0,0,0,4,0,0,0,0,3.66667
function@_ZN12cctki_piraha5Group4lineEv,0,0,0,0,0,4,0,0,0,0,26.16
function@_ZN12cctki_piraha5Group10dumpPythonERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha5Group10dumpPythonERSoi,10,1,0,3,0,19,3.70307,12.4995,1.70311,0,58.978
function@_ZN12cctki_piraha5Group9substringB5cxx11Ev,8,1,0,7,0,5,111.998,7.62939e-06,96.9986,0,33.4995
function@_GLOBAL__sub_I_smart_ptr.cc,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6Lookup5matchEPNS_7MatcherE,8,2,0,4,0,37,1.62416,0.999326,2.99893,0,29.3334
function@_ZN12cctki_piraha6LookupD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6LookupD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6Lookup3fmtB5cxx11Ev,0,1,0,1,0,4,0,4.76836e-06,1,0,3
function@_ZN12cctki_piraha6Lookup6insertERSo,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha6LookupC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEENS_9smart_ptrINS_7GrammarEEE,5,3,0,4,0,17,1.83333,0.833333,3.5,0,7.16651
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha9smart_ptrINS_7GrammarEE5cleanEv,0,0,0,0,0,1,0,0,0,0,0.0762925
function@_ZN12cctki_piraha7GrammarD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE8_M_eraseEPSt13_Rb_tree_nodeISC_E,0,0,0,0,0,1,0,0,0,0,21.25
function@_ZN12cctki_piraha9smart_ptrINS_7PatternEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha4JMap3getENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,5,4,0,6,0,10,21.6154,25.7115,12.9231,0,95.0385
function@_ZN12cctki_piraha5GroupC2ENSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEPKciiSt6vectorINS_9smart_ptrIS0_EESaISB_EE,4,2,0,3,0,9,1.33365,0.333646,3,0,5.95865
function@_ZNSt6vectorIN12cctki_piraha9smart_ptrINS0_5GroupEEESaIS3_EED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha9smart_ptrINS_5GroupEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt6vectorIN12cctki_piraha9smart_ptrINS0_5GroupEEESaIS3_EEaSERKS5_,19,3,0,9,0,24,10.3414,0.781259,7.48543,0,32.5415
function@_ZNSt3mapINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEEN12cctki_piraha9smart_ptrINS6_7PatternEEESt4lessIS5_ESaISt4pairIKS5_S9_EEEixERSD_,5,3,0,5,0,14,21.8787,24.9316,12.5,0,95.0073
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE22_M_emplace_hint_uniqueIJRKSt21piecewise_construct_tSt5tupleIJRS7_EESN_IJEEEEESt17_Rb_tree_iteratorISC_ESt23_Rb_tree_const_iteratorISC_EDpOT_,5,3,0,7,0,7,1.26367,1.00586,2.875,0,4
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE29_M_get_insert_hint_unique_posESt23_Rb_tree_const_iteratorISC_ERS7_,9,6,0,5,0,23,1.08935,0.996564,2.26117,0,5.40894
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE10_Auto_nodeD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE17_M_construct_nodeIJRKSt21piecewise_construct_tSt5tupleIJRS7_EESN_IJEEEEEvPSt13_Rb_tree_nodeISC_EDpOT_,1,1,0,1,0,7,0.333333,0.333333,1,0,4.16667
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE24_M_get_insert_unique_posERS7_,3,4,0,5,0,16,22.9429,33.4,3.51429,0,148.229
function@_ZN12cctki_piraha5GroupD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha5GroupD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt6vectorIN12cctki_piraha9smart_ptrINS0_5GroupEEESaIS3_EE17_M_realloc_insertIJRKS3_EEEvN9__gnu_cxx17__normal_iteratorIPS3_S5_EEDpOT_,6,1,0,3,1,9,5.62499,0.999999,2.625,1,8.25
function@_ZN12cctki_piraha14smart_ptr_gutsINS_5GroupEED2Ev,3,2,0,2,0,0,1,8.05882,1.38235,0,0
function@_ZN12cctki_piraha7getCharENS_9smart_ptrINS_5GroupEEE,0,0,0,0,0,5,0,0,0,0,3
function@_ZN12cctki_piraha9smart_ptrINS_5GroupEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha14smart_ptr_gutsINS_5GroupEED2Ev,3,2,0,2,0,0,1,8.05882,1.38235,0,0
function@_ZN12cctki_piraha5GroupD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha5GroupD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7mkMultiENS_9smart_ptrINS_5GroupEEE,2,0,0,1,0,15,0.25,0,0.25,0,3.76562
function@_ZSteqIcSt11char_traitsIcESaIcEEbPKT_RKNSt7__cxx1112basic_stringIS3_T0_T1_EE,0,0,0,0,0,1,0,0,0,0,0.5
function@_ZSteqIcSt11char_traitsIcESaIcEEbRKNSt7__cxx1112basic_stringIT_T0_T1_EEPKS5_,0,0,0,0,0,1,0,0,0,0,0.5
function@_ZN12cctki_piraha7Pattern3fmtB5cxx11Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2IS3_EEPKcRKS3_,0,0,0,0,0,6,0,0,0,0,5.16666
function@_ZN12cctki_piraha11compileFileENS_9smart_ptrINS_7GrammarEEEPKcl,2,0,0,2,0,17,31.4892,0,31.4894,0,108.355
function@_ZN12cctki_piraha7compileENS_9smart_ptrINS_5GroupEEEbNS0_INS_7GrammarEEE,24,3,0,59,4,37,6.65239,0.0379941,2.34742,0.00759879,13.5119
function@_ZN12cctki_piraha9smart_ptrINS_7PatternEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha9smart_ptrINS_7MatcherEED2Ev,1,0,0,1,0,0,0.0747126,0,0.0747126,0,0
function@_ZN12cctki_piraha9smart_ptrINS_7GrammarEE5cleanEv,0,0,0,0,0,1,0,0,0,0,0.0762925
function@_ZN12cctki_piraha7GrammarD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cctki_piraha7GrammarD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_N12cctki_piraha9smart_ptrINS8_7PatternEEEESt10_Select1stISC_ESt4lessIS5_ESaISC_EE8_M_eraseEPSt13_Rb_tree_nodeISC_E,0,0,0,0,0,1,0,0,0,0,21.25
