"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN12_GLOBAL__N_119__onstartup_func_41Ev,0,0,0,0,0,3,0,0,0,0,2
function@_ZN8cPSquareC2ERKS_,0,0,0,0,0,2,0,0,0,0,1
function@_ZN8cPSquareaSERKS_,15,6,0,5,4,6,25.8431,5.31373,1.98039,0.97549,8.4902
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN8cPSquareC2EPKci,5,3,0,1,0,7,4.25,12.75,1,0,23.25
function@_ZN8cPSquareD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN8cPSquareD0Ev,0,0,0,0,0,1,0,0,0,0,9.53674e-07
function@_ZN8cPSquare10parsimPackEP11cCommBuffer,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare12parsimUnpackEP11cCommBuffer,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare9giveErrorEv,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare18collectTransformedEd,20,10,0,7,0,19,68.72,44.55,11.98,0,114.85
function@_ZN8cPSquare5mergeEPK10cStatistic,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare17doMergeCellValuesEPK15cDensityEstBase,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK8cPSquare6randomEv,3,2,0,4,0,11,2.625,2,3,0,15.1012
function@_ZNK8cPSquare11getNumCellsEv,0,0,0,0,0,4,0,0,0,0,2.75
function@_ZNK8cPSquare12getBasepointEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK8cPSquare12getCellValueEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK8cPSquare12detailedInfoB5cxx11Ev,2,3,0,2,2,10,2,21.9952,2,1.625,60.9858
function@_ZNK8cPSquare6getCDFEd,0,0,0,0,0,1,0,0,0,0,9.92
function@_ZNK8cPSquare6getPDFEd,0,0,0,0,0,1,0,0,0,0,9.80769
function@_ZNK8cPSquare10saveToFileEP8_IO_FILE,0,0,0,0,0,6,0,0,0,0,95.625
function@_ZN8cPSquare12loadFromFileEP8_IO_FILE,0,0,0,0,0,6,0,0,0,0,95.625
function@_ZNK12cNamedObject7getNameEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cObject11getFullNameEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK8cPSquare3dupEv,0,0,0,0,0,5,0,0,0,0,3
function@_ZNK12cOwnedObject8getOwnerEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK12cOwnedObject13isOwnedObjectEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12cNamedObject14getNamePoolingEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK12cOwnedObject11isSoftOwnerEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN10cStatistic21getAttributesToRecordER14opp_string_map,0,0,0,0,0,0,0,0,0,0,0
function@_ZN15cDensityEstBase7collectE7SimTime,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev10isWeightedEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev8getCountEv,0,0,0,0,0,1,0,0,0,0,1
function@_ZNK7cStdDev6getSumEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev9getSqrSumEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev6getMinEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev6getMaxEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev7getMeanEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev10getWeightsEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev14getWeightedSumEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev16getSqrSumWeightsEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK7cStdDev17getWeightedSqrSumEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN10cStatistic6recordEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN10cStatistic14recordWithUnitEPKc,0,0,0,0,0,0,0,0,0,0,0
function@_ZN8cPSquare8setRangeEdd,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare12setRangeAutoEid,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare17setRangeAutoLowerEdid,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare17setRangeAutoUpperEdid,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZN8cPSquare15setNumFirstValsEi,0,0,0,0,0,2,0,0,0,0,1.5
function@_ZNK15cDensityEstBase13isTransformedEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN8cPSquare9transformEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK15cDensityEstBase16getUnderflowCellEv,0,0,0,0,0,1,0,0,0,0,1
function@_ZNK15cDensityEstBase15getOverflowCellEv,0,0,0,0,0,1,0,0,0,0,1
function@_ZL15__uniquename_41v,0,0,0,0,0,5,0,0,0,0,3
function@_ZN10cExceptionD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN10cExceptionD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK10cException4whatEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK10cException3dupEv,0,0,0,0,0,3,0,0,0,0,2
function@_ZNK10cException12getErrorCodeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN10cException10setMessageEPKc,0,0,0,0,0,0,0,0,0,0,0
function@_ZN10cException14prependMessageEPKc,4,4,0,5,3,12,3.99997,3.99996,4.99997,2.99999,8.16666
function@_ZNK10cException10hasContextEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK10cException19getContextClassNameEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK10cException18getContextFullPathEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK10cException11getModuleIDEv,0,0,0,0,0,0,0,0,0,0,0
function@_GLOBAL__sub_I_cpsquare.cc,0,0,0,0,0,0,0,0,0,0,0
function@_ZN17opp_runtime_errorC2EPKcz,1,1,0,1,0,2,8.94069e-07,0.999999,0.999999,0,1.84774e-06
function@_ZN17opp_runtime_errorD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN17opp_runtime_errorD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK17opp_runtime_error4whatEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN16NEDResourceCacheC2Ev,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN16NEDResourceCacheD2Ev,0,0,0,0,0,6,0,0,0,0,39.999
function@_ZNSt6vectorIN16NEDResourceCache14PendingNedTypeESaIS1_EED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN16NEDResourceCacheD0Ev,0,0,0,0,0,1,0,0,0,0,9.53674e-07
function@_ZN16NEDResourceCache27registerBuiltinDeclarationsEv,0,0,0,0,0,6,0,0,0,0,2.00001
function@_ZN12NEDExceptionD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN13NEDErrorStoreD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN16NEDResourceCache19loadNedSourceFolderEPKc,0,0,0,0,0,14,0,0,0,0,2.00001
function@_ZNSt3mapINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEES5_St4lessIS5_ESaISt4pairIKS5_S5_EEEixERS9_,10,11,0,9,2,11,24.2947,47.8896,14.7319,1.23803,93.3594
function@_ZN16NEDResourceCache21doLoadNedSourceFolderEPKcS1_,0,0,0,0,0,14,0,0,0,0,33.0179
