Comando: /home/mpvreal/Code/Faculdade/tcc/llvm/build/bin/llc -march=x86 --regalloc=basic -o -
Heurística: div(cost,mul(area,pow(degree,2)))
~&SPILL_STATS,63, 63, 0, 36, 20, 26, 1035.33, 827.479, 211.654, 267.758, 975.311
~&SPILL_STATS,7, 0, 0, 6, 0, 6, 543.5, 0, 36, 0, 823.5
~&SPILL_STATS,4, 0, 0, 1, 0, 5, 527.5, 0, 20, 0, 822.5
~&SPILL_STATS,0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 66.75
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 40.5714
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,3, 1, 0, 2, 0, 4, 19.9821, 7.60714, 15.2143, 0, 55.8214
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,21, 12, 0, 22, 4, 14, 147.875, 58.375, 108, 2.1875, 144.125
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 20.0588
~&SPILL_STATS,11, 2, 0, 4, 3, 19, 547.351, 13.125, 35.625, 8.35938, 1002.89
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,14, 3, 0, 7, 3, 11, 124.148, 18.3889, 23.9259, 20.9259, 64.8519
~&SPILL_STATS,14, 21, 0, 13, 0, 6, 1.42188, 2.20833, 1.875, 0, 2.16667
~&SPILL_STATS,9, 1, 0, 5, 2, 9, 52.9355, 0.483871, 3.22581, 0.967742, 54.9355
~&SPILL_STATS,1, 0, 0, 8, 0, 1, 0.916667, 0, 1.6875, 0, 1
~&SPILL_STATS,4, 4, 0, 4, 0, 1, 0.1875, 0.1875, 0.1875, 0, 1
~&SPILL_STATS,1, 0, 0, 2, 0, 2, 0.625, 0, 0.625, 0, 2
~&SPILL_STATS,2, 3, 0, 2, 6, 1, 2.53571, 17.7143, 2.53571, 9.25, 0.625
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 21.9375
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,25, 3, 0, 5, 6, 2, 219.529, 35.9412, 70.5588, 12.9118, 337.118
~&SPILL_STATS,12, 2, 0, 2, 4, 0, 331.088, 64.3529, 64.7353, 25.5, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,22, 5, 0, 28, 0, 4, 96.7344, 3.125, 78.6094, 0, 7.32422
~&SPILL_STATS,0, 1, 0, 1, 0, 8, 0, 0.625, 1, 0, 29.625
~&SPILL_STATS,0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 8.82353
~&SPILL_STATS,6, 1, 0, 2, 0, 1, 2.65625, 0.3125, 1.25, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.625
~&SPILL_STATS,0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1.14286
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,9, 11, 0, 9, 0, 19, 0.280136, 0.447662, 0.612732, 0, 1.14435
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,169, 25, 0, 21, 19, 33, 1469.59, 558.516, 82.2021, 503.194, 13660.7
~&SPILL_STATS,89, 15, 0, 16, 14, 30, 1413.16, 29.1961, 12.4314, 26.3137, 919.177
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
~&SPILL_STATS,0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
~&SPILL_STATS,0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 18.3102
~&SPILL_STATS,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
