"Função heurística: div(cost,mul(area,degree))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN7UCTNode15get_first_childEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7UCTNode11get_siblingEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7UCTNode14get_pass_childEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7UCTNode16get_nopass_childEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7UCTNode10invalidateEv,0,0,0,0,0,3,0,0,0,0,3
function@_ZN7UCTNode10updateRAVEER7Playouti,0,0,0,0,0,17,0,0,0,0,45
function@_ZSt13__stable_sortIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEENS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_,6,1,0,1,0,31,2.49937,1,1,0,24.6174
function@_ZSt21__inplace_stable_sortIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEENS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_,0,0,0,0,0,20,0,0,0,0,12
function@_ZSt29__stable_sort_adaptive_resizeIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_lNS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_T1_T2_,10,2,0,2,0,25,5,1,2,0,15
function@_ZSt24__merge_sort_with_bufferIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_T1_,35,10,0,10,2,27,663.125,308.719,28.6562,4.46875,1202.31
function@_ZSt16__merge_adaptiveIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEElS9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_SI_T0_SJ_T1_T2_,0,0,0,0,0,17,0,0,0,0,9.44961
function@_ZSt16__insertion_sortIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEENS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_,0,0,0,0,0,17,0,0,0,0,180.512
function@_ZSt12__move_mergeIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEET0_T_SJ_SJ_SJ_SI_T1_,0,0,0,0,0,7,0,0,0,0,6.25
function@_ZSt12__move_mergeIPN5boost6tuples5tupleIiiP7UCTNodeNS1_9null_typeES5_S5_S5_S5_S5_S5_EEN9__gnu_cxx17__normal_iteratorIS7_St6vectorIS6_SaIS6_EEEENS8_5__ops15_Iter_comp_iterI8NodeCompEEET0_T_SJ_SJ_SJ_SI_T1_,0,0,0,0,0,7,0,0,0,0,6.25
function@_ZSt30__move_merge_adaptive_backwardIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_SD_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_SJ_T1_T2_,0,0,0,0,0,10,0,0,0,0,7.9554
function@_ZSt22__merge_without_bufferIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEElNS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_SI_T0_SJ_T1_,16,9,0,8,5,23,45.5318,69.5395,22.5597,19.6822,250.423
function@_ZNSt3_V28__rotateIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS4_9null_typeES8_S8_S8_S8_S8_S8_EESt6vectorIS9_SaIS9_EEEEEET_SF_SF_SF_St26random_access_iterator_tag,0,0,0,0,0,31,0,0,0,0,111.37
function@_ZSt23__merge_adaptive_resizeIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEElS9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_SI_T0_SJ_T1_SJ_T2_,12,2,0,10,10,37,122,32,50,80,554.5
function@_ZSt17__rotate_adaptiveIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_lET_SE_SE_SE_T1_SF_T0_SF_,0,0,0,0,0,20,0,0,0,0,5.79412
function@_ZN3SMP5MutexC2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3SMP4LockC2ERNS_5MutexE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3SMP4LockD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3SMP12get_num_cpusEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12MCOwnerTable7get_MCOEv,0,0,0,0,0,7,0,0,0,0,1.9375
function@_ZN12MCOwnerTableC2Ev,0,0,0,0,0,5,0,0,0,0,2.5
function@_ZN12MCOwnerTable6updateERSt6bitsetILm441EE,0,0,0,0,0,3,0,0,0,0,34
function@_ZN12MCOwnerTable9get_scoreEii,0,0,0,0,0,1,0,0,0,0,1
function@_ZN12MCOwnerTable5clearEv,0,0,0,0,0,1,0,0,0,0,0.666667
function@_ZN12MCOwnerTable9is_primedEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt6vectorIiSaIiEE17_M_default_appendEm,11,3,0,3,0,8,3.67187,0.937499,1.625,0,2.83594
function@_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2IS3_EEPKcRKS3_,0,0,0,0,0,9,0,0,0,0,6
function@__cxx_global_array_dtor,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3GTP13get_life_listB5cxx11ER9GameStateb,25,9,0,12,1,55,2123.43,1049.62,573.691,89.7987,10549.4
function@_ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EED2Ev,0,0,0,0,0,2,0,0,0,0,1.61905
function@_ZN3GTP7executeER9GameStateNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,42,1,0,3,0,171,0.0868531,0.999963,1.99997,0,39.8965
function@_ZSteqIcSt11char_traitsIcESaIcEEbRKNSt7__cxx1112basic_stringIT_T0_T1_EEPKS5_,0,0,0,0,0,5,0,0,0,0,3.61905
function@_ZNSt8auto_ptrI9UCTSearchED2Ev,0,0,0,0,0,1,0,0,0,0,0.619048
function@_ZN9GameStateaSEOS_,0,0,0,0,0,7,0,0,0,0,6.33333
function@_ZN9GameStateD2Ev,0,0,0,0,0,2,0,0,0,0,1.61905
function@_ZNSt8auto_ptrI7SGFTreeED2Ev,0,0,0,0,0,4,0,0,0,0,13.5156
function@_ZN9FastStateaSEOS_,0,0,0,0,0,5,0,0,0,0,5
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZSt16__introsort_loopIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEElNS0_5__ops15_Iter_less_iterEEvT_SF_T0_T1_,15,1,0,5,5,11,576.746,251.937,262.31,17.5079,26226.8
function@_ZSt11__make_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_RT0_,5,2,0,3,1,9,33.9991,2,3,0.5,56.4984
function@_ZSt10__pop_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_SF_RT0_,0,0,0,0,0,12,0,0,0,0,6.25013
function@_ZSt13__adjust_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEElS7_NS0_5__ops15_Iter_less_iterEEvT_T0_SG_T1_T2_,30,3,0,10,2,21,55.5907,18,37.3437,1.25,102.697
function@_ZSt11__push_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEElS7_NS0_5__ops14_Iter_less_valEEvT_T0_SG_T1_RT2_,34,4,0,7,2,12,86.7338,12.2004,27.3809,9.12697,20.8464
function@_ZSt22__move_median_to_firstIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_SF_SF_T0_,1,0,0,1,0,16,1,0,1,0,8.57143
function@_ZSt16__insertion_sortIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_T0_,17,6,0,3,0,12,41.9309,25.2578,2.39062,0,105.014
function@_ZSt25__unguarded_linear_insertIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops14_Val_less_iterEEvT_T0_,0,0,0,0,0,13,0,0,0,0,94.1659
function@_ZSt8__uniqueIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops19_Iter_equal_to_iterEET_SF_SF_T0_,0,0,0,0,0,9,0,0,0,0,10.5637
function@_ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS5_S7_EESB_,0,0,0,0,0,15,0,0,0,0,11.1709
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE8_M_eraseEPSt13_Rb_tree_nodeIS8_E,0,0,0,0,0,5,0,0,0,0,65.75
function@_ZSt8_DestroyI7SGFTreeEvPT_,0,0,0,0,0,4,0,0,0,0,21.625
function@_GLOBAL__sub_I_GTP.cpp,0,0,0,0,0,6,0,0,0,0,4
function@_ZN7Matcher11get_MatcherEv,0,0,0,0,0,6,0,0,0,0,1.75
function@_ZN7Matcher11set_MatcherEPS_,0,0,0,0,0,2,0,0,0,0,1.6
function@_ZN7MatcherC2Ev,11,0,0,2,0,62,70.6195,0,2,0,5254.98
function@_ZNSt3mapIifSt4lessIiESaISt4pairIKifEEE6insertIRS2_IifEEENSt9enable_ifIXsr16is_constructibleIS4_T_EE5valueES2_ISt17_Rb_tree_iteratorIS4_EbEE4typeEOSB_,3,1,0,2,0,17,2.10644,0.502929,1.80469,0,9.97168
function@_ZN7Matcher4clipEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt3mapIifSt4lessIiESaISt4pairIKifEEED2Ev,0,0,0,0,0,1,0,0,0,0,9.53674e-07
function@_ZN5boost5arrayISt6vectorIhSaIhEELm2EED2Ev,0,0,0,0,0,1,0,0,0,0,1
function@_ZN7Matcher7matchesEii,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeIiSt4pairIKifESt10_Select1stIS2_ESt4lessIiESaIS2_EE8_M_eraseEPSt13_Rb_tree_nodeIS2_E,0,0,0,0,0,5,0,0,0,0,65.75
function@_ZNSt6vectorIhSaIhEE17_M_default_appendEm,7,4,0,2,1,11,1.83594,1.5625,0.9375,0.195312,4.34375
function@_ZNSt8_Rb_treeIiSt4pairIKifESt10_Select1stIS2_ESt4lessIiESaIS2_EE29_M_get_insert_hint_unique_posESt23_Rb_tree_const_iteratorIS2_ERS1_,0,0,0,0,0,30,0,0,0,0,14.9969
function@_ZN7PlayoutC2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Playout9get_scoreEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Playout15set_final_scoreEf,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Playout3runER9FastStateb,6,6,0,5,0,34,6,10.871,5,0,5471.87
function@_ZN7Playout11passthroughEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Playout20do_playout_benchmarkER9GameState,5,0,0,5,0,13,67,0,67,0,2137.34
function@_ZN7Playout8mc_ownerER9FastStatei,13,2,0,6,0,8,124.187,1.99379,4.74069,0,103.939
function@main,5,0,0,1,0,57,5.96046e-07,0,4.76837e-07,0,3.76337
function@_ZN9GameStateC2Ev,0,0,0,0,0,4,0,0,0,0,1
function@_ZN9GameStateaSEOS_,0,0,0,0,0,7,0,0,0,0,6.33333
function@_ZN9GameStateD2Ev,0,0,0,0,0,2,0,0,0,0,1.61905
function@_ZNSt8auto_ptrI9UCTSearchED2Ev,0,0,0,0,0,1,0,0,0,0,0.619048
function@_ZNSt8auto_ptrI7SGFTreeED2Ev,0,0,0,0,0,4,0,0,0,0,13.5156
function@_ZNSt8auto_ptrI9GameStateED2Ev,0,0,0,0,0,2,0,0,0,0,1.2381
function@_ZNSt6vectorI7KoStateSaIS0_EED2Ev,0,0,0,0,0,2,0,0,0,0,1.61905
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7KoStateD2Ev,0,0,0,0,0,1,0,0,0,0,1
function@_ZN9FastStateaSEOS_,0,0,0,0,0,5,0,0,0,0,5
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE8_M_eraseEPSt13_Rb_tree_nodeIS8_E,0,0,0,0,0,5,0,0,0,0,65.75
function@_ZSt8_DestroyI7SGFTreeEvPT_,0,0,0,0,0,4,0,0,0,0,21.625
function@_ZN9UCTSearchC2ER9GameState,0,0,0,0,0,4,0,0,0,0,4
function@_ZN9UCTSearch11set_runflagEPb,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch15play_simulationER7KoStateP7UCTNode,2,0,0,1,0,50,2,0,1,0,23.7461
function@_ZN9UCTSearch10dump_statsER9GameStateR7UCTNode,28,0,0,11,0,54,29.0771,0,11.8327,0,96.5902
function@_ZN9UCTSearch6get_pvB5cxx11ER9GameStateR7UCTNode,3,1,0,2,0,30,0.749999,1.43051e-06,1.25,0,10.9167
function@_ZN9GameStateD2Ev,0,0,0,0,0,2,0,0,0,0,1.61905
function@_ZN9UCTSearch13get_best_moveEi,2,2,0,4,0,39,0.714602,0.210177,0.829646,0,16.3518
function@_ZN9UCTSearch13dump_analysisEv,0,0,0,0,0,17,0,0,0,0,11.2479
function@_ZN9UCTSearch10is_runningEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTWorkerclEv,0,0,0,0,0,6,0,0,0,0,96.9972
function@_ZN7KoStateC2ERKS_,0,0,0,0,0,19,0,0,0,0,14.867
function@_ZN7KoStateD2Ev,0,0,0,0,0,1,0,0,0,0,1
function@_ZN9UCTSearch9get_scoreEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch5thinkEii,13,1,0,4,1,22,46.0975,28.061,3.75391,0.876953,155.256
function@_ZN9UCTSearch6ponderEv,0,0,0,0,0,12,0,0,0,0,104.658
function@_ZN9UCTSearch15set_visit_limitEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch13set_analyzingEb,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch9set_quietEb,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt20__uninitialized_copyILb0EE13__uninit_copyIN9__gnu_cxx17__normal_iteratorIPK7KoStateSt6vectorIS4_SaIS4_EEEEPS4_EET0_T_SD_SC_,0,0,0,0,0,8,0,0,0,0,4.00004
function@_ZN7KoState9init_gameEif,12,2,0,8,2,20,4.21874,0.749999,3,0.749999,9.84374
function@_ZN7KoState10legal_moveEi,0,0,0,0,0,22,0,0,0,0,8.76318
function@_ZN7KoStateC2ERKS_,0,0,0,0,0,19,0,0,0,0,14.867
function@_ZN7KoState9play_moveEi,0,0,0,0,0,1,0,0,0,0,1
function@_ZN7KoState7superkoEv,0,0,0,0,0,6,0,0,0,0,2.40187
function@_ZN7KoStateD2Ev,0,0,0,0,0,1,0,0,0,0,1
function@_ZN7KoState7superkoEy,0,0,0,0,0,8,0,0,0,0,3.51402
function@_ZN7KoState10reset_gameEv,12,2,0,8,2,20,4.21874,0.749999,3,0.749999,9.84374
function@_ZN7KoState9play_passEv,2,0,0,2,2,18,0.749999,0,0.749999,0.749999,6.59374
function@_ZN7KoState9play_moveEii,2,0,0,2,2,19,0.375,0,0.375,0.375,4.29687
function@_ZN5Utils17input_causes_stopEv,0,0,0,0,0,2,0,0,0,0,2
function@_ZN5Utils13input_pendingEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN5Utils8myprintfEPKcz,0,0,0,0,0,2,0,0,0,0,2
function@_ZN5Utils10gtp_printfEiPKcz,0,0,0,0,0,5,0,0,0,0,4.25
function@_ZN5Utils15gtp_fail_printfEiPKcz,0,0,0,0,0,5,0,0,0,0,4.25
function@_ZN6Random7get_RngEv,0,0,0,0,0,2,0,0,0,0,1.38095
function@_ZN6RandomC2Ei,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6Random10seedrandomEj,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6Random7randintEt,0,0,0,0,0,4,0,0,0,0,4
function@_ZN6Random6randomEv,0,0,0,0,0,2,0,0,0,0,2
function@_ZN9FastBoard13get_boardsizeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10get_vertexEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10get_squareEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10set_squareEiNS_8square_tE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10get_squareEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10set_squareEiiNS_8square_tE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard11reset_boardEi,21,10,0,9,4,3,68.76,63.64,16.56,31.88,2.32
function@_ZN9FastBoard10is_suicideEii,0,16,0,8,0,11,0,0.281525,0.175953,0,3.15836
function@_ZN9FastBoard16count_plibertiesEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard13add_neighbourEii,0,0,0,0,0,1,0,0,0,0,1
function@_ZN9FastBoard16remove_neighbourEii,0,0,0,0,0,1,0,0,0,0,1
function@_ZN9FastBoard16count_neighboursEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard15fast_ss_suicideEii,0,0,0,0,0,2,0,0,0,0,2
function@_ZN9FastBoard18remove_string_fastEi,0,0,0,0,0,7,0,0,0,0,99.625
function@_ZN9FastBoard16calc_reach_colorEi,44,8,0,16,6,46,2907.64,5513.73,251.374,2835.61,12362.9
function@_ZNSt6vectorIbSaIbEEaSERKS1_,15,1,0,1,0,15,5.67289,1,1,0,30.277
function@_ZN9FastBoard21percentual_area_scoreEf,0,0,0,0,0,2,0,0,0,0,2
function@_ZN9FastBoard10area_scoreEf,4,1,0,4,0,12,352,400,551.999,0,2603.86
function@_ZN9FastBoard17estimate_mc_scoreEf,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard14final_mc_scoreEf,0,0,0,0,0,5,0,0,0,0,21.6275
function@_ZN9FastBoard11remove_deadEv,6,1,0,2,0,13,3.99888,0.000749391,0.999656,0,807.381
function@_ZN9FastBoard9influenceEv,0,0,0,0,0,8,0,0,0,0,5
function@_ZN9FastBoard9run_bouzyEii,6,4,0,8,2,20,42.4983,50.9983,33.4993,20.6239,115.62
function@_ZN9FastBoard4moyoEv,0,0,0,0,0,8,0,0,0,0,5
function@_ZN9FastBoard4areaEv,0,0,0,0,0,8,0,0,0,0,5
function@_ZNSt6vectorIiSaIiEEaSERKS1_,0,0,0,0,0,18,0,0,0,0,6.94343
function@_ZN9FastBoard11display_mapESt6vectorIiSaIiEE,0,0,0,0,0,3,0,0,0,0,2.66667
function@_ZN9FastBoard4evalEf,0,1,0,1,0,5,0,1,1,0,4.48437
