"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@close_stream,0,0,0,0,0,5,0,0,0,0,3.97059
function@compressStream,4,0,0,2,0,51,55.3073,0,1.5,0,34115.4
function@compressStream.omp_outlined,12,0,0,6,0,14,653.23,0,14.6247,0,8497.99
function@pxz_error,0,0,0,0,0,8,0,0,0,0,4.17647
function@message_init,0,0,0,0,0,0,0,0,0,0,0
function@message_verbosity_increase,0,0,0,0,0,0,0,0,0,0,0
function@message_verbosity_decrease,0,0,0,0,0,0,0,0,0,0,0
function@message_verbosity_get,0,0,0,0,0,0,0,0,0,0,0
function@message_set_files,0,0,0,0,0,0,0,0,0,0,0
function@message_filename,0,0,0,0,0,0,0,0,0,0,0
function@message_progress_start,0,0,0,0,0,0,0,0,0,0,0
function@message_progress_update,0,0,0,0,0,0,0,0,0,0,0
function@message_progress_end,0,0,0,0,0,0,0,0,0,0,0
function@message,0,0,0,0,0,0,0,0,0,0,0
function@message_warning,0,0,0,0,0,0,0,0,0,0,0
function@message_error,0,0,0,0,0,0,0,0,0,0,0
function@message_fatal,0,0,0,0,0,1,0,0,0,0,1
function@message_bug,0,0,0,0,0,0,0,0,0,0,0
function@message_signal_handler,0,0,0,0,0,0,0,0,0,0,0
function@message_strm,0,0,0,0,0,0,0,0,0,0,0
function@message_mem_needed,0,0,0,0,0,6,0,0,0,0,2.125
function@message_filters_to_str,5,0,0,4,0,11,52,0,25.625,0,70.6875
function@message_filters_show,0,0,0,0,0,0,0,0,0,0,0
function@message_try_help,0,0,0,0,0,0,0,0,0,0,0
function@message_version,0,0,0,0,0,2,0,0,0,0,1
function@message_help,0,0,0,0,0,2,0,0,0,0,2
function@coder_set_check,0,0,0,0,0,0,0,0,0,0,0
function@coder_set_preset,0,0,0,0,0,0,0,0,0,0,0
function@coder_set_extreme,0,0,0,0,0,0,0,0,0,0,0
function@coder_add_filter,0,0,0,0,0,2,0,0,0,0,2
function@coder_set_compression_settings,0,0,0,0,0,22,0,0,0,0,78.2143
function@coder_run,2,0,0,2,0,62,0.0925875,0,0.0182347,0,9.91913
function@is_format_lzma,0,0,0,0,0,3,0,0,0,0,0.929688
function@hardware_threadlimit_set,0,0,0,0,0,0,0,0,0,0,0
function@hardware_threadlimit_get,0,0,0,0,0,0,0,0,0,0,0
function@hardware_memlimit_set,0,0,0,0,0,0,0,0,0,0,0
function@hardware_memlimit_get,0,0,0,0,0,0,0,0,0,0,0
function@hardware_memlimit_show,0,0,0,0,0,0,0,0,0,0,0
function@hardware_init,0,0,0,0,0,0,0,0,0,0,0
function@io_init,0,0,0,0,0,0,0,0,0,0,0
function@io_no_sparse,0,0,0,0,0,0,0,0,0,0,0
function@io_open_src,0,0,0,0,0,9,0,0,0,0,12.0235
function@io_open_dest,0,0,0,0,0,5,0,0,0,0,3.7619
function@io_close,0,0,0,0,0,10,0,0,0,0,5.75866
function@io_read,0,0,0,0,0,10,0,0,0,0,21
function@io_pread,0,0,0,0,0,15,0,0,0,0,15.0846
function@io_write,0,0,0,0,0,13,0,0,0,0,16.6923
function@list_totals,0,0,0,0,0,20,0,0,0,0,4.52148
function@get_check_names,0,0,0,0,0,1,0,0,0,0,1
function@print_adv_helper,0,0,0,0,0,18,0,0,0,0,17.3125
function@list_file,27,0,0,17,0,211,0.0187309,0,0.0109411,0,25.2496
function@parse_details,0,0,0,0,0,13,0,0,0,0,6.23071
function@xrealloc,0,0,0,0,0,7,0,0,0,0,5.14286
function@xstrdup,0,0,0,0,0,8,0,0,0,0,7.38095
function@str_to_uint64,0,0,0,0,0,21,0,0,0,0,10.0505
function@round_up_to_mib,0,0,0,0,0,0,0,0,0,0,0
function@uint64_to_str,0,0,0,0,0,3,0,0,0,0,3
function@uint64_to_nicestr,0,0,0,0,0,8,0,0,0,0,37
function@my_snprintf,0,0,0,0,0,4,0,0,0,0,2.6875
function@is_empty_filename,0,0,0,0,0,0,0,0,0,0,0
function@is_tty_stdin,0,0,0,0,0,0,0,0,0,0,0
function@is_tty_stdout,0,0,0,0,0,0,0,0,0,0,0
function@signals_init,0,0,0,0,0,0,0,0,0,0,0
function@signals_block,0,0,0,0,0,0,0,0,0,0,0
function@signals_unblock,0,0,0,0,0,0,0,0,0,0,0
function@signals_exit,0,0,0,0,0,0,0,0,0,0,0
function@options_delta,7,0,0,2,0,18,7.15,0,1.4,0,609.25
function@options_bcj,5,0,0,2,0,17,5.15,0,1.4,0,613.1
function@options_lzma,15,0,0,4,0,27,41.8,0,13.9,0,654
function@set_lzma,0,0,0,0,0,8,0,0,0,0,2.38558
function@set_exit_status,0,0,0,0,0,0,0,0,0,0,0
function@set_exit_no_warn,0,0,0,0,0,0,0,0,0,0,0
function@sha_init,0,0,0,0,0,0,0,0,0,0,0
function@sha_process,0,0,0,0,0,18,0,0,0,0,69.6249
function@sha_compress,0,0,0,0,0,3,0,0,0,0,34
function@sha_done,0,0,0,0,0,7,0,0,0,0,5.5
function@spec_mem_init,0,0,0,0,0,23,0,0,0,0,72.6678
function@spec_mem_sum,0,0,0,0,0,6,0,0,0,0,16.5156
function@spec_mem_load,30,0,0,7,0,38,39.1294,0,6.99998,0,143.087
function@fd_grow,0,0,0,0,0,10,0,0,0,0,4
function@spec_uncompress,0,0,0,0,0,4,0,0,0,0,4
function@compare_sum,0,0,0,0,0,6,0,0,0,0,2.75
function@print_sum,0,0,0,0,0,4,0,0,0,0,33.875
function@spec_mem_read,0,0,0,0,0,25,0,0,0,0,10.1765
function@spec_mem_fread,0,0,0,0,0,25,0,0,0,0,12
function@spec_mem_getc,0,0,0,0,0,15,0,0,0,0,6.25
function@spec_mem_ungetc,0,0,0,0,0,15,0,0,0,0,7.5
function@spec_mem_lseek,0,0,0,0,0,23,0,0,0,0,10.3088
function@spec_mem_rewind,0,0,0,0,0,9,0,0,0,0,7.5
function@spec_mem_reset,0,0,0,0,0,7,0,0,0,0,5
function@spec_mem_get_length,0,0,0,0,0,8,0,0,0,0,4.94118
function@spec_mem_fopen,0,0,0,0,0,26,0,0,0,0,9.41361
function@spec_mem_open,0,0,0,0,0,32,0,0,0,0,10.5588
function@spec_mem_write,0,0,0,0,0,26,0,0,0,0,56.7941
function@spec_mem_fwrite,2,0,0,1,0,25,2,0,0.999998,0,60.9999
function@spec_mem_putc,0,0,0,0,0,18,0,0,0,0,9
function@spec_mem_feof,0,0,0,0,0,8,0,0,0,0,4.5
function@spec_mem_close,0,0,0,0,0,9,0,0,0,0,5.11764
function@spec_empty,0,0,0,0,0,0,0,0,0,0,0
function@spec_initbufs,0,0,0,0,0,0,0,0,0,0,0
function@spec_compress,0,0,0,0,0,4,0,0,0,0,4
function@debug_time,0,0,0,0,0,0,0,0,0,0,0
function@sum_str_to_hex,0,0,0,0,0,5,0,0,0,0,4.5
function@spec_mem_alloc_fds,0,0,0,0,0,5,0,0,0,0,3.94118
function@spec_mem_free_fds,0,0,0,0,0,5,0,0,0,0,3.5
function@lzma_delta_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@delta_decode,0,0,0,0,0,18,0,0,0,0,21.5312
function@lzma_delta_props_decode,0,0,0,0,0,4,0,0,0,0,3.30952
function@lzma_delta_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@delta_encode,0,0,0,0,0,32,0,0,0,0,22.4739
function@delta_encoder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_delta_props_encode,0,0,0,0,0,4,0,0,0,0,3.61905
function@lzma_delta_coder_init,0,0,0,0,0,5,0,0,0,0,3.46835
function@delta_coder_end,0,0,0,0,0,6,0,0,0,0,6
function@lzma_delta_coder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_mf_find,0,0,0,0,0,8,0,0,0,0,6.45192
function@lzma_mf_hc3_find,0,0,0,0,0,11,0,0,0,0,5.18852
function@lzma_mf_hc3_skip,0,0,0,0,0,2,0,0,0,0,3.5
function@lzma_mf_hc4_find,0,0,0,0,0,15,0,0,0,0,5.23796
function@lzma_mf_hc4_skip,0,0,0,0,0,2,0,0,0,0,3.5
function@lzma_mf_bt2_find,0,0,0,0,0,20,0,0,0,0,34.016
function@lzma_mf_bt2_skip,0,0,0,0,0,11,0,0,0,0,123.421
function@lzma_mf_bt3_find,0,0,0,0,0,27,0,0,0,0,28.2796
function@lzma_mf_bt3_skip,0,0,0,0,0,11,0,0,0,0,123.421
function@lzma_mf_bt4_find,0,0,0,0,0,31,0,0,0,0,20.9296
function@lzma_mf_bt4_skip,0,0,0,0,0,11,0,0,0,0,123.421
function@lzma_lz_encoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lz_encoder_prepare,0,0,0,0,0,7,0,0,0,0,3.27154
function@lzma_lz_encoder_init,0,0,0,0,0,12,0,0,0,0,5.99561
function@lz_encode,2,0,0,1,0,25,10.2723,0,1,0,57.261
function@lz_encoder_end,0,0,0,0,0,9,0,0,0,0,8
function@lz_encoder_update,0,0,0,0,0,5,0,0,0,0,3.85294
function@lzma_mf_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lz_decoder_init,0,0,0,0,0,10,0,0,0,0,5.77065
function@lz_decode,41,0,0,13,0,26,913.251,0,163.423,0,251.672
function@lz_decoder_end,0,0,0,0,0,8,0,0,0,0,7
function@lzma_lz_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lz_decoder_uncompressed,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_optimum_fast,0,0,0,0,0,47,0,0,0,0,7.44882
function@lzma_lzma_preset,0,0,0,0,0,5,0,0,0,0,1.9375
function@lzma_lzma_optimum_normal,315,0,0,92,0,91,291.593,0,118.286,0,380.741
function@lzma_lzma2_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_encoder_init,0,0,0,0,0,9,0,0,0,0,5.48352
function@lzma2_encode,24,0,0,6,0,24,43.4031,0,6.94053,0,31.315
function@lzma2_encoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma2_encoder_options_update,0,0,0,0,0,3,0,0,0,0,1.05449
function@lzma_lzma2_encoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma2_decoder_init,0,0,0,0,0,8,0,0,0,0,6.94643
function@lzma2_decode,0,0,0,0,0,20,0,0,0,0,38.249
function@lzma2_decoder_end,0,0,0,0,0,5,0,0,0,0,5
function@lzma_lzma2_decoder_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma2_props_decode,0,0,0,0,0,4,0,0,0,0,3.14706
function@lzma_lzma_encode,1,0,0,1,0,40,0.696728,0,0.464844,0,76.8874
function@rc_encode,0,0,0,0,0,2,0,0,0,0,1.58619
function@match,0,0,0,0,0,6,0,0,0,0,6
function@length,0,0,0,0,0,2,0,0,0,0,0.380952
function@length_update_prices,0,0,0,0,0,22,0,0,0,0,1113.85
function@lzma_lzma_encoder_reset,0,0,0,0,0,36,0,0,0,0,3.97801
function@lzma_lzma_encoder_create,0,0,0,0,0,5,0,0,0,0,3.85714
function@lzma_lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_encoder_memusage,0,0,0,0,0,1,0,0,0,0,0.999999
function@lzma_lzma_lclppb_encode,0,0,0,0,0,2,0,0,0,0,1.10938
function@lzma_lzma_props_encode,0,0,0,0,0,2,0,0,0,0,1.10938
function@lzma_mode_is_supported,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_create,0,0,0,0,0,4,0,0,0,0,3.85714
function@lzma_decode,674,0,0,169,0,460,322.85,0,79.6969,0,60.919
function@lzma_decoder_reset,0,0,0,0,0,24,0,0,0,0,12
function@lzma_decoder_uncompressed,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_decoder_init,0,0,0,0,0,5,0,0,0,0,3.21099
function@lzma_lzma_lclppb_decode,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_decoder_memusage_nocheck,0,0,0,0,0,0,0,0,0,0,0
function@lzma_lzma_decoder_memusage,0,0,0,0,0,1,0,0,0,0,1
function@lzma_lzma_props_decode,0,0,0,0,0,7,0,0,0,0,4.80392
function@lzma_simple_x86_encoder_init,0,0,0,0,0,2,0,0,0,0,2
function@x86_code,0,0,0,0,0,7,0,0,0,0,15.8125
function@lzma_simple_x86_decoder_init,0,0,0,0,0,2,0,0,0,0,2
function@lzma_simple_armthumb_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@armthumb_code,0,0,0,0,0,7,0,0,0,0,20.875
function@lzma_simple_armthumb_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_powerpc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@powerpc_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_powerpc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_arm_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@arm_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_arm_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_size,0,0,0,0,0,2,0,0,0,0,1.38095
function@lzma_simple_props_encode,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_coder_init,0,0,0,0,0,11,0,0,0,0,8.15172
function@simple_code,24,0,0,8,0,43,4.41598,0,2.99725,0,11.2782
function@simple_coder_end,0,0,0,0,0,7,0,0,0,0,7
function@simple_coder_update,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_sparc_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@sparc_code,0,0,0,0,0,5,0,0,0,0,16.9375
function@lzma_simple_sparc_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_simple_props_decode,0,0,0,0,0,9,0,0,0,0,4.95098
function@lzma_simple_ia64_encoder_init,0,0,0,0,0,0,0,0,0,0,0
function@ia64_code,0,0,0,0,0,4,0,0,0,0,17.9375
function@lzma_simple_ia64_decoder_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_stream_buffer_decode,2,0,0,1,0,20,0.0415039,0,1,0,8.2417
function@lzma_index_init,0,0,0,0,0,11,0,0,0,0,6.67647
function@index_tree_append,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_end,0,0,0,0,0,5,0,0,0,0,3.61905
function@index_stream_end,0,0,0,0,0,0,0,0,0,0,0
function@index_tree_node_end,0,0,0,0,0,11,0,0,0,0,9
function@lzma_index_prealloc,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memusage,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_memused,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_block_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_count,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_total_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_stream_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_file_size,0,0,0,0,0,1,0,0,0,0,0.380952
function@lzma_index_uncompressed_size,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_checks,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_padding_size,0,0,0,0,0,1,0,0,0,0,1
function@lzma_index_stream_flags,0,0,0,0,0,5,0,0,0,0,3.19048
function@lzma_index_stream_padding,0,0,0,0,0,3,0,0,0,0,2.16667
function@lzma_index_append,19,0,0,5,0,10,2.64669,0,1.56151,0,5.82019
function@lzma_index_cat,0,0,0,0,0,14,0,0,0,0,5.24689
function@index_cat_helper,0,0,0,0,0,5,0,0,0,0,85.625
function@lzma_index_dup,6,0,0,1,0,23,3.63406,0,1,0,147.192
function@lzma_index_iter_init,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_rewind,0,0,0,0,0,0,0,0,0,0,0
function@lzma_index_iter_next,0,0,0,0,0,26,0,0,0,0,69.7824
function@iter_set_info,0,0,0,0,0,3,0,0,0,0,2.37603
function@lzma_index_iter_locate,0,0,0,0,0,7,0,0,0,0,2
