"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@doinsert,4,2,0,7,1,33,1.31023,0.561056,2.68317,0.186469,10.2607
function@p_bracket,146,32,0,58,4,90,33.231,16.112,14.9652,0.409673,44.5678
function@ordinary,5,1,0,6,0,13,0.996582,0.164062,1.19141,0,3.61719
function@repeat,96,14,0,60,7,100,13.5515,0.487778,12.2637,0.165019,17.0205
function@p_b_symbol,7,5,0,8,0,5,0.272539,0.45135,0.3845,0,2.0188
function@bothcases,1,0,0,1,0,2,1,0,1,0,2
function@regexec,116,69,0,47,4,114,81.8656,176.358,14.6694,0.551288,102.336
function@sslow,21,4,0,12,1,19,346.714,87.2857,147.333,0.380952,1460.62
function@sdissect,73,21,0,18,2,42,884.938,874.625,147.875,3.5,1232.94
function@sbackref,71,14,0,22,2,22,15.1034,0.671514,8.3954,0.000418759,34.2277
function@sstep,18,2,0,17,8,94,37.2453,1.58491,12.6981,3.11321,109.83
function@lslow,26,4,0,9,2,16,1658.1,86.2857,771.857,13.1905,818.286
function@ldissect,64,21,0,14,2,43,802.75,929.75,127.938,3.5,1275.75
function@lbackref,71,14,0,22,2,22,15.1034,0.671514,8.3954,0.000418759,34.2277
function@lstep,33,2,0,7,0,13,35.2453,1.58491,19.8491,0,61.9623
function@regfree,0,0,0,0,0,0,0,0,0,0,0
function@regerror,0,0,0,0,0,8,0,0,0,0,6.4375
function@spec_srand,0,0,0,0,0,5,0,0,0,0,158.375
function@spec_init_genrand,0,0,0,0,0,5,0,0,0,0,158.375
function@spec_rand,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_int32,0,0,0,0,0,20,0,0,0,0,171.484
function@spec_lrand48,0,0,0,0,0,0,0,0,0,0,0
function@spec_init_by_array,0,0,0,0,0,4,0,0,0,0,126.5
function@spec_genrand_int31,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_real1,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_real2,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_real3,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_res53,1,0,0,1,0,0,1,0,1,0,0
function@getpdb,15,6,0,14,6,18,90.2954,30.8597,80.2944,6.1916,383.642
function@getmatrix,0,0,0,0,0,1,0,0,0,0,0.553634
function@putpdb,124,13,0,29,23,39,14231.7,5219.62,6885.31,2695.9,9194.85
function@putcif,15,0,0,9,2,11,46673.9,0,8438.59,247.059,46083
function@putbnd,24,6,0,17,2,20,3550.9,2833.18,390.165,4.7392,11386.4
function@putdist,30,1,0,19,0,18,445827,377.778,115153,0,230790
function@putmatrix,0,0,0,0,0,2,0,0,0,0,1.5551
function@initres,0,0,0,0,0,0,0,0,0,0,0
function@makebonds,14,2,0,10,4,15,383.48,176.56,72.36,21.04,433.08
function@chirvol,6,7,0,12,0,1,6,7,12,0,1
function@vector,0,0,0,0,0,2,0,0,0,0,2
function@ivector,0,0,0,0,0,1,0,0,0,0,1
function@ipvector,0,0,0,0,0,1,0,0,0,0,1
function@matrix,4,6,0,8,1,16,19,27.0624,4.06249,0.499999,35.0624
function@imatrix,4,6,0,8,1,16,19,27.0624,4.06249,0.499999,35.0624
function@free_vector,0,0,0,0,0,0,0,0,0,0,0
function@free_ivector,0,0,0,0,0,0,0,0,0,0,0
function@free_matrix,0,0,0,0,0,0,0,0,0,0,0
function@free_imatrix,0,0,0,0,0,0,0,0,0,0,0
function@errormsg,0,0,0,0,0,0,0,0,0,0,0
function@errormsg_s,0,0,0,0,0,0,0,0,0,0,0
function@errormsg_2s,0,0,0,0,0,0,0,0,0,0,0
function@errormsg_d,0,0,0,0,0,0,0,0,0,0,0
function@errors,0,0,0,0,0,0,0,0,0,0,0
function@seconds,0,0,0,0,0,0,0,0,0,0,0
function@myroc,0,0,0,0,0,0,0,0,0,0,0
function@get_blocksize,0,0,0,0,0,0,0,0,0,0,0
function@mpiinit,0,0,0,0,0,0,0,0,0,0,0
function@getxyz,0,0,0,0,0,0,0,0,0,0,0
function@getxyzw,1,2,0,2,0,9,1,25,1.625,0,120.244
function@putxyz,0,0,0,0,0,0,0,0,0,0,0
function@putxyzw,0,0,0,0,0,5,0,0,0,0,40.625
function@strindex,3,0,0,2,0,2,1.15725,0,1.53588,0,1.76794
function@getxv,1,3,0,1,0,11,1,12.25,1,0,150.244
function@putxv,5,0,0,1,0,7,33.5,0,0.999999,0,98.125
function@checkpoint,4,1,0,2,0,14,0.873016,0.124008,0.749008,0,70.2778
function@mme_timer,0,0,0,0,0,0,0,0,0,0,0
function@mme_init,27,0,0,21,1,47,2025.3,0,419.373,0.624998,2050.99
function@mme34,190,54,0,153,3,67,5171.33,2087.35,2553.12,4.53155,1580.94
function@mme,0,0,0,0,0,0,0,0,0,0,0
function@mme4,0,0,0,0,0,0,0,0,0,0,0
function@mm_set_checkpoint,0,0,0,0,0,1,0,0,0,0,1
function@md,52,24,0,33,4,85,132.509,280.083,49.9702,8.21312,1006.75
function@ebond,10,3,0,12,0,6,162.286,50.7143,154.143,0,102.429
function@eangl,27,11,0,35,0,10,486.857,223.143,641,0,182.571
function@ephi,103,67,0,113,0,24,1433.74,1102.48,1564.52,0,556.66
function@nbond,39,7,0,45,3,12,1950.28,442.76,1136.44,10.64,740.64
function@setseed,0,0,0,0,0,1,0,0,0,0,1
function@rseed,0,0,0,0,0,0,0,0,0,0,0
function@gauss,1,2,0,2,0,0,32,2,33,0,0
function@main,0,0,0,0,0,7,0,0,0,0,6.99999
function@setpoint,3,1,0,4,0,2,633,301.429,356.057,0,3315.83
function@select_atoms,101,35,0,82,4,153,1.29719e+06,164257,612026,65.7719,2.3981e+06
function@atom_in_aexpr,7,2,0,9,1,43,35.9592,10.4683,4.63169,0.673524,161.022
function@set_attr_if,13,4,0,14,0,16,35446.9,11226.3,35308.2,0,48500
function@clear_attr,5,2,0,6,0,8,1314.25,5759.83,1175.5,0,23226
function@is_pattern,0,0,0,0,0,3,0,0,0,0,2.75163
function@match_atom_pat,5,0,0,4,0,5,4466.25,0,206.333,0,4694
function@getreslibkind,0,0,0,0,0,2,0,0,0,0,1.01587
function@read_reslib,51,10,0,14,18,37,112.083,92.0731,7.00682,1.56417,286.865
function@setreslibkind,0,0,0,0,0,4,0,0,0,0,2.05164
function@getresidue,0,0,0,0,0,2,0,0,0,0,1.01587
function@copyresidue,29,3,0,16,1,34,10.1914,2.66929,5.33502,0.0419269,15.3421
function@copystrand,0,0,0,0,0,8,0,0,0,0,8.68269
function@copymolecule,0,0,0,0,0,4,0,0,0,0,10.2059
function@addres2reslib,7,2,0,6,0,5,39.8425,15.6245,17.5093,0,18.0151
function@addbonds2reslib,32,1,0,5,0,6,21.5544,0.00134273,19.1384,0,26.0977
function@addqr2reslib,6,1,0,5,0,2,120.146,98.2927,19.1463,0,99.2927
function@addchi2reslib,0,0,0,0,0,5,0,0,0,0,38.2443
function@ggets,0,0,0,0,0,1,0,0,0,0,1
function@readparm,422,4,0,112,2,277,2091.74,15.6249,129.611,1,2646.54
function@preadln,0,2,0,1,0,5,0,3.14815,1,0,9.7963
function@pfind,0,0,0,0,0,7,0,0,0,0,28.5
function@FortranFormat,0,0,0,0,0,0,0,0,0,0,0
function@FortranWriteInt,0,0,0,0,0,0,0,0,0,0,0
function@FortranWriteDouble,0,0,0,0,0,0,0,0,0,0,0
function@FortranWriteString,0,0,0,0,0,0,0,0,0,0,0
function@writeparm,0,0,0,0,0,62,0,0,0,0,437.647
function@copyparm,0,0,0,0,0,2,0,0,0,0,2
function@readbinposhdr,0,0,0,0,0,0,0,0,0,0,0
function@readbinposfrm,1,0,0,1,0,9,0.15625,0,0.15625,0,15.3125
function@writebinposhdr,0,0,0,0,0,0,0,0,0,0,0
function@writebinposfrm,4,0,0,3,0,6,2.9375,0,2.3125,0,27.625
function@nblist,90,36,0,51,17,81,1059.83,203.409,156.562,18.4874,1352.27
function@heapsort_index,29,3,0,16,0,21,228.531,209.969,73.6875,0,688
function@buildkdtree,56,35,0,37,1,45,559.703,487.098,121.584,4.26923,410.647
function@searchkdtree,9,1,0,8,0,11,63.75,19.875,8,0,86.625
function@heapsort_pairs,15,2,0,10,0,19,164.969,19.875,64.5,0,284.594
function@sDBRemoveSpaces,0,0,0,0,0,1,0,0,0,0,1
function@sDBRemoveControlAndPadding,0,0,0,0,0,3,0,0,0,0,14.35
function@sDBRemoveLeadingSpaces,0,0,0,0,0,1,0,0,0,0,1
function@sDBRemoveFirstString,0,0,0,0,0,0,0,0,0,0,0
function@dDictCreate,0,0,0,0,0,0,0,0,0,0,0
function@DictDestroy,0,0,0,0,0,0,0,0,0,0,0
function@DictAdd,0,0,0,0,0,2,0,0,0,0,1
function@vPDictFind,0,0,0,0,0,0,0,0,0,0,0
function@vPDictDelete,0,0,0,0,0,2,0,0,0,0,1.1
function@ziDictKeyCompare,0,0,0,0,0,0,0,0,0,0,0
function@dlDictLoop,0,0,0,0,0,1,0,0,0,0,1
function@vPDictNext,0,0,0,0,0,0,0,0,0,0,0
function@zbDBParseSimpleHeader,0,0,0,0,0,2,0,0,0,0,7.66667
function@CompactDataBase,8,6,0,9,2,4,78.7302,256.258,70.5139,1.25,30.8413
function@dbDBRndOpen,8,1,0,4,4,10,0.205197,0.0774024,0.433664,0.162141,2.78101
function@bDBRndDeleteEntry,2,0,0,1,0,3,0.062988,0,0.390625,0,13.5315
function@DBRndLoopEntryWithPrefix,0,0,0,0,0,2,0,0,0,0,13.5
function@bDBRndNextEntryWithPrefix,0,1,0,1,0,2,0,10.625,1,0,2
function@dbDBSeqOpen,0,0,0,0,0,6,0,0,0,0,2.85965
function@DBSeqRewind,0,0,0,0,0,0,0,0,0,0,0
function@DBSeqSkipData,0,0,0,0,0,0,0,0,0,0,0
function@lDBSeqCurPos,0,0,0,0,0,0,0,0,0,0,0
function@DBSeqGoto,0,0,0,0,0,0,0,0,0,0,0
function@bDBGetType,0,0,0,0,0,2,0,0,0,0,7.25
function@bDBGetValue,0,3,0,3,0,14,0,0.0498695,0.0526875,0,10.7315
function@DBPutValue,2,0,0,2,2,11,0.666667,0,2,3.33333,53.7083
function@ePrepareDatabaseForEntry,7,0,0,4,0,5,3.57812,0,4,0,3.75
function@ConstructDataHeader,0,0,0,0,0,3,0,0,0,0,2.7619
function@bDBGetTableType,3,0,0,0,6,11,6.5333,0,0,7.3763,810.651
function@bDBGetTable,20,1,0,35,0,24,5.81633,0.187585,9.39935,0,13.8436
function@sStripString,0,0,0,0,0,7,0,0,0,0,70.087
function@DBPutTable,41,0,0,51,3,36,727.627,0,694.948,1.9043,521.792
function@AddColumnType,0,0,0,0,0,2,0,0,0,0,2
function@ConcatString,0,0,0,0,0,4,0,0,0,0,22
function@DBClose,1,0,0,1,2,5,0.191176,0,3.17647,3.26471,7.19118
function@DBPushPrefix,0,0,0,0,0,1,0,0,0,0,12.5
function@DBPopPrefix,0,0,0,0,0,0,0,0,0,0,0
function@DBZeroPrefix,0,0,0,0,0,0,0,0,0,0,0
function@DBPushZeroPrefix,0,0,0,0,0,0,0,0,0,0,0
