"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@set_data_,0,0,0,0,0,0,0,0,0,0,0
function@set_data_tile_,0,0,0,0,0,0,0,0,0,0,0
function@get_3dfld_,67,20,0,45,16,89,12.7609,7.72809,22.5802,6.33621,158.579
function@close_io_,0,0,0,0,0,14,0,0,0,0,3.52679
function@_QMdiag_modPdiag,142,0,0,142,0,6,142,0,142,0,6
function@_QMdiag_modPdiag_tile,380,163,0,245,45,186,57740,30440.8,10857.9,171.916,23271.4
function@_QMmod_mixingPallocate_mixing,166,11,0,44,16,38,165.5,11,41,14,36.5
function@_QMmod_mixingPinitialize_mixing,113,65,0,101,4,111,837130,997395,566106,96.84,1.1888e+06
function@_QMset_zeta_modPset_zeta,31,0,0,31,0,4,31,0,31,0,4
function@_QMset_zeta_modPset_zeta_tile,77,26,0,55,5,45,1743.46,2338.44,847.838,9.70588,2339
function@_QMdef_var_modPdef_var,15,5,0,12,0,199,4.87677,0.743131,3.0433,0,182.445
function@_QMnf_fread3d_bry_modPnf_fread3d_bry,91,66,0,91,8,94,547654,598854,166009,5863.09,501541
function@_QMnrutilParray_copy_r,11,4,0,6,1,15,110.32,36.36,4.2,0.32,110.28
function@_QMnrutilParray_copy_d,11,4,0,6,1,15,110.32,36.36,4.2,0.32,110.28
function@_QMnrutilParray_copy_i,10,6,0,7,1,13,102.68,56.76,16.96,0.32,99.44
function@_QMnrutilParth_r,13,52,0,18,29,29,81.7647,2338.63,110.235,1336.59,319.029
function@_QMnrutilParth_d,34,8,0,16,13,26,1120.62,245.882,182.412,459.882,313.412
function@_QMnrutilParth_i,48,13,0,51,3,28,1869.8,376.196,1747.87,76.9216,412.539
function@_QMnrutilPnrerror,0,0,0,0,0,1,0,0,0,0,1
function@_QMnrutilPreallocate_rv,30,13,0,19,0,35,122.656,92.2656,38.8281,0,180.57
function@_QMnrutilPreallocate_iv,20,17,0,17,0,42,98.9844,119.219,32.5781,0,182.953
function@_QMnrutilPreallocate_hv,135,29,0,105,4,82,334.565,113.021,265.925,0.811768,155.935
function@_QMnrutilPreallocate_rm,44,36,0,41,1,41,3144.06,2273.52,854.102,0.3125,2330.75
function@_QMnrutilPreallocate_im,45,34,0,40,1,44,2864.06,2202.89,784.102,0.3125,2970.12
function@_QMlmd_vmix_modPlmd_vmix,153,0,0,153,0,8,153,0,153,0,8
function@_QMlmd_vmix_modPlmd_vmix_tile,906,370,0,450,104,307,511123,224294,132474,28761,155205
function@_QMlmd_vmix_modPlmd_finish,62,0,0,62,0,4,62,0,62,0,4
function@_QMlmd_vmix_modPlmd_finish_tile,67,21,0,69,0,52,59369.3,41504.3,18030.4,0,65778.9
function@_QMnf_fwrite3d_bry_modPnf_fwrite3d_bry,152,85,0,114,9,63,475346,458358,230971,20008.8,369684
function@my_wtime_,0,0,0,0,0,0,0,0,0,0,0
function@lmd_swfrac_tile_,84,25,0,50,29,40,9000.4,3530.15,2130.45,3532.25,2762.25
function@_QMstate_initialize_modPstate_initialize,112,63,0,102,1,106,51215.4,1.04008e+06,255649,0.625,715727
function@get_cycle_,23,5,0,11,13,23,68.6755,14.9516,22.2954,49.1961,51.0412
function@wrt_info_,298,16,0,288,3,176,5.06094e-06,6.83591e-06,2,1.67638e-07,5.00046
function@_QMt3dmix_modPt3dmix2,146,0,0,146,0,7,146,0,146,0,7
function@_QMt3dmix_modPt3dmix2_tile,941,335,0,482,178,494,1.82796e+07,6.0236e+06,4.45047e+06,3.48384e+06,7.50692e+06
function@_QMini_fields_modPini_fields,225,0,0,225,0,12,225,0,225,0,12
function@_QMini_fields_modPini_fields_tile,442,249,0,336,38,239,310482,574477,193079,633.662,284639
function@_QMini_fields_modPini_zeta,34,0,0,34,0,9,34,0,34,0,9
function@_QMini_fields_modPini_zeta_tile,59,29,0,65,0,65,1593.33,2992.6,806.413,0,1988.33
function@set_scoord_,112,5,0,38,58,68,403.788,23.1765,100.859,112.518,250.553
function@_QMset_3dfld_modPset_3dfld_tile,276,123,0,209,10,192,17792.1,26094.5,7585.62,657.064,25282.6
function@initial_,0,0,0,0,0,2,0,0,0,0,1.62162
function@initial_..omp_par.9,0,0,0,0,0,1,0,0,0,0,1
function@initial_..omp_par.8,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@initial_..omp_par.7,5,3,0,7,0,7,460.75,819.812,823.438,0,884.562
function@initial_..omp_par.6,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@initial_..omp_par.5,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@initial_..omp_par.4,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@initial_..omp_par.3,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@initial_..omp_par.2,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@initial_..omp_par.1,4,2,0,5,0,9,60.8125,419.875,23.5625,0,1296.94
function@initial_..omp_par,0,0,0,0,0,1,0,0,0,0,1
function@lubksb_,17,8,0,17,4,37,408.5,556.9,226.95,19.95,907.1
function@_QMran_statePran_init,0,0,0,0,0,1,0,0,0,0,1
function@_QMran_statePran_seed,0,0,0,0,0,1,0,0,0,0,1
function@_QMmod_gridPallocate_grid,543,85,0,120,25,101,537,85,115.5,19.5,94
