"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN7UCTNode15get_first_childEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7UCTNode11get_siblingEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7UCTNode14get_pass_childEv,0,0,0,0,0,1,0,0,0,0,0.307692
function@_ZN7UCTNode16get_nopass_childEv,0,0,0,0,0,1,0,0,0,0,0.307692
function@_ZN7UCTNode10invalidateEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7UCTNode10updateRAVEER7Playouti,0,0,0,0,0,0,0,0,0,0,0
function@_ZSt13__stable_sortIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEENS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_,8,2,0,2,0,20,0.78125,1.24937,1.25,0,34.4988
function@_ZSt21__inplace_stable_sortIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEENS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_,1,2,0,2,0,6,0.5,1,1,0,3.5
function@_ZSt29__stable_sort_adaptive_resizeIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_lNS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_T1_T2_,0,4,0,2,0,5,0,2,2,0,5
function@_ZSt24__merge_sort_with_bufferIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_T1_,48,7,0,28,1,70,21047.9,2912.31,11070.4,0.5,35256
function@_ZSt16__merge_adaptiveIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEElS9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_SI_T0_SJ_T1_T2_,8,3,0,5,0,33,12.4031,2.36434,10.5349,0,74.4729
function@_ZSt16__insertion_sortIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEENS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_,23,1,0,6,1,15,38.3171,12.4634,28.1707,12.7805,279.366
function@_ZSt12__move_mergeIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEET0_T_SJ_SJ_SJ_SI_T1_,3,1,0,3,0,25,17.5,1.53125,20.625,0,170.312
function@_ZSt12__move_mergeIPN5boost6tuples5tupleIiiP7UCTNodeNS1_9null_typeES5_S5_S5_S5_S5_S5_EEN9__gnu_cxx17__normal_iteratorIS7_St6vectorIS6_SaIS6_EEEENS8_5__ops15_Iter_comp_iterI8NodeCompEEET0_T_SJ_SJ_SJ_SI_T1_,9,1,0,6,0,27,26.625,1.53125,28.875,0,190.688
function@_ZSt30__move_merge_adaptive_backwardIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_SD_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_T0_SJ_T1_T2_,13,4,0,12,1,21,42.3275,8.10798,25.3404,0.389671,33.8263
function@_ZSt22__merge_without_bufferIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEElNS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_SI_T0_SJ_T1_,45,10,0,34,3,45,362.092,96.738,435.98,11.8093,773.447
function@_ZNSt3_V28__rotateIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS4_9null_typeES8_S8_S8_S8_S8_S8_EESt6vectorIS9_SaIS9_EEEEEET_SF_SF_SF_St26random_access_iterator_tag,38,5,0,25,0,45,249.074,97.1358,221.173,0,271.185
function@_ZSt23__merge_adaptive_resizeIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEElS9_NS0_5__ops15_Iter_comp_iterI8NodeCompEEEvT_SI_SI_T0_SJ_T1_SJ_T2_,53,6,0,40,2,49,778.562,140.531,803,8.46875,1567
function@_ZSt17__rotate_adaptiveIN9__gnu_cxx17__normal_iteratorIPN5boost6tuples5tupleIiiP7UCTNodeNS3_9null_typeES7_S7_S7_S7_S7_S7_EESt6vectorIS8_SaIS8_EEEES9_lET_SE_SE_SE_T1_SF_T0_SF_,24,8,0,10,0,68,13.125,11.5809,14.3309,0,97.8823
function@_ZN3SMP5MutexC2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3SMP4LockC2ERNS_5MutexE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3SMP4LockD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12MCOwnerTable7get_MCOEv,0,0,0,0,0,5,0,0,0,0,2.125
function@_ZN12MCOwnerTableC2Ev,0,0,0,0,0,2,0,0,0,0,1
function@_ZN12MCOwnerTable6updateERSt6bitsetILm441EE,3,1,0,2,0,6,70.375,32,33,0,190
function@_ZN12MCOwnerTable9get_scoreEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12MCOwnerTable5clearEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN12MCOwnerTable9is_primedEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt6vectorIiSaIiEE17_M_default_appendEm,6,0,0,3,0,11,1.25,0,0.9375,0,4.32031
function@_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEC2IS3_EEPKcRKS3_,0,0,0,0,0,6,0,0,0,0,5.16666
function@__cxx_global_array_dtor,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3GTP13get_life_listB5cxx11ER9GameStateb,14,4,0,8,4,44,2896.98,1099.49,1236.96,1020.66,3937.72
function@_ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN3GTP7executeER9GameStateNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE,12,1,0,91,0,26,26.3013,6.85747e-05,27.2754,0,48.4139
function@_ZSteqIcSt11char_traitsIcESaIcEEbRKNSt7__cxx1112basic_stringIT_T0_T1_EEPKS5_,0,0,0,0,0,1,0,0,0,0,0.5
function@_ZNSt8auto_ptrI9UCTSearchED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9GameStateaSEOS_,2,0,0,1,0,1,1.66667,0,1,0,1
function@_ZN9GameStateD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8auto_ptrI7SGFTreeED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastStateaSEOS_,0,0,0,0,0,1,0,0,0,0,1
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZSt16__introsort_loopIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEElNS0_5__ops15_Iter_less_iterEEvT_SF_T0_T1_,10,5,0,7,0,17,34287,25957.3,779.929,0,69450.1
function@_ZSt11__make_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_RT0_,5,2,0,7,0,8,47.9986,31.9991,48.9986,0,71.998
function@_ZSt10__pop_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_SF_RT0_,1,1,0,1,0,7,0.124937,0.124937,0.375,0,2.37488
function@_ZSt13__adjust_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEElS7_NS0_5__ops15_Iter_less_iterEEvT_T0_SG_T1_T2_,57,9,0,40,0,34,185.047,78.5938,250.445,0,174.389
function@_ZSt11__push_heapIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEElS7_NS0_5__ops14_Iter_less_valEEvT_T0_SG_T1_RT2_,39,1,0,13,1,17,98.9395,0.983625,71.8305,7.87301,62.9155
function@_ZSt22__move_median_to_firstIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_SF_SF_T0_,8,7,0,4,0,21,3.03571,1.69643,3.375,0,11.2679
function@_ZSt16__insertion_sortIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops15_Iter_less_iterEEvT_SF_T0_,17,3,0,12,2,14,245.483,39.8438,316.895,15.4297,368.59
function@_ZSt25__unguarded_linear_insertIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops14_Val_less_iterEEvT_T0_,5,0,0,2,0,15,28.0682,0,44.1094,0,185.041
function@_ZSt8__uniqueIN9__gnu_cxx17__normal_iteratorIPNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt6vectorIS7_SaIS7_EEEENS0_5__ops19_Iter_equal_to_iterEET_SF_SF_T0_,10,1,0,5,0,9,7.32952,0.273557,11.1582,0,17.1088
function@_ZNSt6vectorINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESaIS5_EE8_M_eraseEN9__gnu_cxx17__normal_iteratorIPS5_S7_EESB_,5,2,0,7,1,17,16.6309,2.92807,23.215,0.244143,31.5459
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE8_M_eraseEPSt13_Rb_tree_nodeIS8_E,0,0,0,0,0,1,0,0,0,0,21.25
function@_ZSt8_DestroyI7SGFTreeEvPT_,0,0,0,0,0,0,0,0,0,0,0
function@_GLOBAL__sub_I_GTP.cpp,0,0,0,0,0,4,0,0,0,0,3.81469e-06
function@_ZN7Matcher11get_MatcherEv,0,0,0,0,0,3,0,0,0,0,1.375
function@_ZN7Matcher11set_MatcherEPS_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7MatcherC2Ev,20,0,0,10,2,19,512.704,0,174.899,1.99993,3967.71
function@_ZNSt3mapIifSt4lessIiESaISt4pairIKifEEE6insertIRS2_IifEEENSt9enable_ifIXsr16is_constructibleIS4_T_EE5valueES2_ISt17_Rb_tree_iteratorIS4_EbEE4typeEOSB_,1,0,0,1,0,10,0.251465,0,0.804687,0,6.35644
function@_ZN7Matcher4clipEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt3mapIifSt4lessIiESaISt4pairIKifEEED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN5boost5arrayISt6vectorIhSaIhEELm2EED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Matcher7matchesEii,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8_Rb_treeIiSt4pairIKifESt10_Select1stIS2_ESt4lessIiESaIS2_EE8_M_eraseEPSt13_Rb_tree_nodeIS2_E,0,0,0,0,0,1,0,0,0,0,21.25
function@_ZNSt6vectorIhSaIhEE17_M_default_appendEm,3,1,0,3,0,11,0.937499,0.195312,1.25,0,3.39844
function@_ZNSt8_Rb_treeIiSt4pairIKifESt10_Select1stIS2_ESt4lessIiESaIS2_EE29_M_get_insert_hint_unique_posESt23_Rb_tree_const_iteratorIS2_ERS1_,0,0,0,0,0,23,0,0,0,0,11.8362
function@_ZN7PlayoutC2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Playout9get_scoreEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Playout15set_final_scoreEf,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7Playout3runER9FastStateb,3,13,0,10,0,15,14.6305,692.296,26.4458,0,1701.24
function@_ZN7Playout11passthroughEii,0,0,0,0,0,1,0,0,0,0,0.619048
function@_ZN7Playout20do_playout_benchmarkER9GameState,5,0,0,5,0,4,67,0,67,0,333.556
function@_ZN7Playout8mc_ownerER9FastStatei,7,0,0,6,0,6,92.5754,0,54.2349,0,72.2872
function@main,8,0,0,17,2,15,4.02024e-05,0,5.96045e-06,3.41302e-05,1.00225
function@_ZN9GameStateC2Ev,0,0,0,0,0,1,0,0,0,0,9.53674e-07
function@_ZN9GameStateaSEOS_,2,0,0,1,0,1,1.66667,0,1,0,1
function@_ZN9GameStateD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8auto_ptrI9UCTSearchED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8auto_ptrI7SGFTreeED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt8auto_ptrI9GameStateED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt6vectorI7KoStateSaIS0_EED2Ev,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7KoStateD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastStateaSEOS_,0,0,0,0,0,1,0,0,0,0,1
function@_ZNSt8_Rb_treeINSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEESt4pairIKS5_S5_ESt10_Select1stIS8_ESt4lessIS5_ESaIS8_EE8_M_eraseEPSt13_Rb_tree_nodeIS8_E,0,0,0,0,0,1,0,0,0,0,21.25
function@_ZSt8_DestroyI7SGFTreeEvPT_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearchC2ER9GameState,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch11set_runflagEPb,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch15play_simulationER7KoStateP7UCTNode,3,2,0,3,0,6,1,2,3,0,4.875
function@_ZN9UCTSearch10dump_statsER9GameStateR7UCTNode,17,1,0,17,2,26,37.7788,3.91572,23.9334,0.40545,17.5787
function@_ZN9UCTSearch6get_pvB5cxx11ER9GameStateR7UCTNode,1,3,0,3,0,10,0.0833333,0.333334,0.75,0,2.41667
function@_ZN9GameStateD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch13get_best_moveEi,5,5,0,6,0,9,1.51327,0.674779,2.51549,0,3.44248
function@_ZN9UCTSearch13dump_analysisEv,1,1,0,2,0,8,0.624687,1,1.625,0,3.62438
function@_ZN9UCTSearch10is_runningEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTWorkerclEv,0,0,0,0,0,1,0,0,0,0,3.03984e-05
function@_ZN7KoStateC2ERKS_,1,0,0,1,2,18,0.000312744,0,0.624609,1.62461,11.8703
function@_ZN7KoStateD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch9get_scoreEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch5thinkEii,0,2,0,2,0,8,0,56.122,1.75391,0,57.7363
function@_ZN9UCTSearch6ponderEv,0,0,0,0,0,1,0,0,0,0,1.89543e-05
function@_ZN9UCTSearch15set_visit_limitEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch13set_analyzingEb,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9UCTSearch9set_quietEb,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZNSt20__uninitialized_copyILb0EE13__uninit_copyIN9__gnu_cxx17__normal_iteratorIPK7KoStateSt6vectorIS4_SaIS4_EEEEPS4_EET0_T_SD_SC_,0,0,0,0,0,2,0,0,0,0,1
function@_ZN7KoState9init_gameEif,11,0,0,12,3,16,4.125,0,4.21875,1.125,5.99999
function@_ZN7KoState10legal_moveEi,5,1,0,4,0,25,2.62507,0.0649417,1.35159,0,8.56635
function@_ZN7KoStateC2ERKS_,1,0,0,1,2,18,0.000312744,0,0.624609,1.62461,11.8703
function@_ZN7KoState9play_moveEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7KoState7superkoEv,4,3,0,4,0,26,9.75701,1.34579,5.42056,0,33.4766
function@_ZN7KoStateD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN7KoState7superkoEy,2,3,0,2,0,26,3.30841,1.35514,4.42991,0,21.6168
function@_ZN7KoState10reset_gameEv,11,0,0,12,3,16,4.125,0,4.21875,1.125,5.99999
function@_ZN7KoState9play_passEv,6,0,0,6,2,15,2.25,0,1.96875,0.75,5.62499
function@_ZN7KoState9play_moveEii,12,0,0,8,2,16,1.82812,0,1.35937,0.375,3
function@_ZN5Utils8myprintfEPKcz,0,0,0,0,0,0,0,0,0,0,0
function@_ZN5Utils10gtp_printfEiPKcz,0,0,0,0,0,0,0,0,0,0,0
function@_ZN5Utils15gtp_fail_printfEiPKcz,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6Random7get_RngEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6RandomC2Ei,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6Random10seedrandomEj,0,0,0,0,0,0,0,0,0,0,0
function@_ZN6Random7randintEt,0,0,0,0,0,2,0,0,0,0,2
function@_ZN6Random6randomEv,0,0,0,0,0,1,0,0,0,0,1
function@_ZN9FastBoard13get_boardsizeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10get_vertexEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10get_squareEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10set_squareEiNS_8square_tE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10get_squareEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10set_squareEiiNS_8square_tE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard11reset_boardEi,12,9,0,12,0,25,473.28,828.6,666.36,0,1141.24
function@_ZN9FastBoard10is_suicideEii,0,9,0,9,0,3,0,0.127566,0.197947,0,0.0483871
function@_ZN9FastBoard16count_plibertiesEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard13add_neighbourEii,3,0,0,1,0,1,1,0,1,0,0.25
function@_ZN9FastBoard16remove_neighbourEii,3,0,0,1,0,1,1,0,1,0,0.25
function@_ZN9FastBoard16count_neighboursEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard15fast_ss_suicideEii,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard18remove_string_fastEi,0,0,0,0,0,1,0,0,0,0,1
function@_ZN9FastBoard16calc_reach_colorEi,31,13,0,22,2,65,15362.8,6823.47,3125.53,0.234375,29883.3
function@_ZNSt6vectorIbSaIbEEaSERKS1_,20,0,0,21,1,29,139.928,0,141.374,0.073226,105.485
function@_ZN9FastBoard21percentual_area_scoreEf,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard10area_scoreEf,19,2,0,10,0,13,4481.48,640.859,1324.36,0,3841.48
function@_ZN9FastBoard17estimate_mc_scoreEf,0,0,0,0,0,0,0,0,0,0,0
function@_ZN9FastBoard14final_mc_scoreEf,0,2,0,2,0,13,0,10.6275,0.901961,0,52.1765
function@_ZN9FastBoard11remove_deadEv,3,0,0,2,0,5,0.625679,0,1.62437,0,3.25011
function@_ZN9FastBoard9influenceEv,0,0,0,0,0,3,0,0,0,0,0.999999
function@_ZN9FastBoard9run_bouzyEii,19,6,0,13,1,34,918.784,59.9999,106.873,0.312499,3019.56
function@_ZN9FastBoard4moyoEv,0,0,0,0,0,3,0,0,0,0,0.999999
function@_ZN9FastBoard4areaEv,0,0,0,0,0,3,0,0,0,0,0.999999
function@_ZNSt6vectorIiSaIiEEaSERKS1_,8,7,0,4,0,16,0.312652,1.56188,2.1875,0,5.99923
function@_ZN9FastBoard11display_mapESt6vectorIiSaIiEE,0,0,0,0,0,1,0,0,0,0,0.666667
