"Função heurística: div(cost,mul(area,pow(degree,2)))",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapperC2EPN11xercesc_2_717DOMImplementationE,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapperD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapperD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapperC2ERKS0_,0,0,0,0,0,4,0,0,0,0,4
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapper6createERN11xercesc_2_713MemoryManagerEPNS1_17DOMImplementationE,0,0,0,0,0,8,0,0,0,0,6
function@_ZN11xalanc_1_1018XalanMemMgrAutoPtrINS_30XercesDOMImplementationWrapperELb0EED2Ev,0,0,0,0,0,2,0,0,0,0,0.5
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapper10hasFeatureERKNS_14XalanDOMStringES3_,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapper18createDocumentTypeERKNS_14XalanDOMStringES3_S3_,0,0,0,0,0,6,0,0,0,0,4
function@_ZN11xalanc_1_1030XercesDOMImplementationWrapper14createDocumentERKNS_14XalanDOMStringES3_RKNS_17XalanDocumentTypeE,0,0,0,0,0,6,0,0,0,0,4
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1021ElemForwardCompatibleC2ERNS_29StylesheetConstructionContextERNS_10StylesheetEPKtRKN11xercesc_2_713AttributeListEii,0,0,0,0,0,32,0,0,0,0,235.981
function@_ZN11xalanc_1_1021ElemForwardCompatible6createERN11xercesc_2_713MemoryManagerERNS_29StylesheetConstructionContextERNS_10StylesheetEPKtRKNS1_13AttributeListEii,1,0,0,1,0,15,1,0,1,0,13
function@_ZN11xalanc_1_1018XalanMemMgrAutoPtrINS_21ElemForwardCompatibleELb0EED2Ev,0,0,0,0,0,2,0,0,0,0,0.5
function@_ZNK11xalanc_1_1021ElemForwardCompatible14getElementNameEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1021ElemForwardCompatibleD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1021ElemForwardCompatibleD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xalanc_1_1021ElemForwardCompatible12startElementERNS_26StylesheetExecutionContextE,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xalanc_1_1021ElemForwardCompatible19executeChildElementERNS_26StylesheetExecutionContextEPKNS_19ElemTemplateElementE,0,0,0,0,0,0,0,0,0,0,0
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_710RangeTokenC2EtPNS_13MemoryManagerE,0,0,0,0,0,4,0,0,0,0,4
function@_ZN11xercesc_2_710RangeTokenD2Ev,0,0,0,0,0,3,0,0,0,0,2
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_710RangeTokenD0Ev,0,0,0,0,0,4,0,0,0,0,3
function@_ZN11xercesc_2_710RangeToken23getCaseInsensitiveTokenEPNS_12TokenFactoryE,0,0,0,0,0,22,0,0,0,0,446.23
function@_ZN11xercesc_2_710RangeToken14setRangeValuesEPij,0,0,0,0,0,4,0,0,0,0,3.4
function@_ZN11xercesc_2_710RangeToken8addRangeEii,0,0,0,0,0,5,0,0,0,0,3.2963
function@_ZN11xercesc_2_710RangeToken6expandEj,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_710RangeToken10sortRangesEv,0,0,0,0,0,6,0,0,0,0,290.093
function@_ZN11xercesc_2_710RangeToken13compactRangesEv,0,0,0,0,0,4,0,0,0,0,19.5441
function@_ZN11xercesc_2_716RuntimeExceptionC2EPKcjNS_10XMLExcepts5CodesEPNS_13MemoryManagerE,0,0,0,0,0,9,0,0,0,0,6
function@_ZN11xercesc_2_710RangeToken11mergeRangesEPKNS_5TokenE,0,0,0,0,0,13,0,0,0,0,4.26563
function@_ZN11xercesc_2_724IllegalArgumentExceptionC2EPKcjNS_10XMLExcepts5CodesEPNS_13MemoryManagerE,0,0,0,0,0,9,0,0,0,0,6
function@_ZN11xercesc_2_710RangeToken14subtractRangesEPS0_,14,0,0,2,0,8,3.75243,0,1.07767,0,2.04854
function@_ZN11xercesc_2_710RangeToken15intersectRangesEPS0_,0,0,0,0,0,9,0,0,0,0,5.30075
function@_ZN11xercesc_2_710RangeToken16complementRangesEPS0_PNS_12TokenFactoryEPNS_13MemoryManagerE,0,0,0,0,0,19,0,0,0,0,25.625
function@_ZN11xercesc_2_710RangeToken5matchEi,0,0,0,0,0,9,0,0,0,0,29.6
function@_ZN11xercesc_2_710RangeToken11doCreateMapEv,0,0,0,0,0,4,0,0,0,0,120.889
function@_ZNK11xercesc_2_75Token8getChildEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_75Token4sizeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_75Token6getMinEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_75Token6getMaxEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_75Token10getNoParenEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_75Token14getReferenceNoEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_75Token9getStringEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_75Token7getCharEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_75Token6setMinEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_75Token6setMaxEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_75Token8addChildEPS0_PNS_12TokenFactoryE,0,0,0,0,0,7,0,0,0,0,5
function@_ZN11xercesc_2_716RuntimeExceptionD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xercesc_2_716RuntimeException7getTypeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_716RuntimeException9duplicateEv,0,0,0,0,0,10,0,0,0,0,6
function@_ZN11xercesc_2_724IllegalArgumentExceptionD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xercesc_2_724IllegalArgumentException7getTypeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_724IllegalArgumentException9duplicateEv,0,0,0,0,0,10,0,0,0,0,6
function@_ZN11xercesc_2_722XSModelGroupDefinitionC2EPNS_15XercesGroupInfoEPNS_10XSParticleEPNS_12XSAnnotationEPNS_7XSModelEPNS_13MemoryManagerE,0,0,0,0,0,7,0,0,0,0,7
function@_ZN11xercesc_2_722XSModelGroupDefinitionD2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN11xercesc_2_722XSModelGroupDefinitionD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_722XSModelGroupDefinition7getNameEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_722XSModelGroupDefinition12getNamespaceEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_722XSModelGroupDefinition16getNamespaceItemEv,0,0,0,0,0,2,0,0,0,0,2
function@_ZN11xercesc_2_722XSModelGroupDefinition13getModelGroupEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1025XalanSimplePrefixResolverC2ERKNS_14XalanDOMStringES3_S3_,0,0,0,0,0,5,0,0,0,0,5
function@_ZN11xalanc_1_1025XalanSimplePrefixResolverD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1025XalanSimplePrefixResolverD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xalanc_1_1025XalanSimplePrefixResolver21getNamespaceForPrefixERKNS_14XalanDOMStringE,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xalanc_1_1025XalanSimplePrefixResolver6getURIEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_79XMLAttDef16getAttTypeStringENS0_8AttTypesEPNS_13MemoryManagerE,0,0,0,0,0,8,0,0,0,0,1
function@_ZN11xercesc_2_730ArrayIndexOutOfBoundsExceptionC2EPKcjNS_10XMLExcepts5CodesEPNS_13MemoryManagerE,0,0,0,0,0,9,0,0,0,0,6
function@_ZN11xercesc_2_79XMLAttDef19getDefAttTypeStringENS0_11DefAttTypesEPNS_13MemoryManagerE,0,0,0,0,0,8,0,0,0,0,1
function@_ZN11xercesc_2_79XMLAttDefD2Ev,0,0,0,0,0,2,0,0,0,0,1
function@_ZN11xercesc_2_79XMLAttDef7cleanUpEv,0,0,0,0,0,1,0,0,0,0,1
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_79XMLAttDefD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_79XMLAttDefC2ENS0_8AttTypesENS0_11DefAttTypesEPNS_13MemoryManagerE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_79XMLAttDefC2EPKtNS0_8AttTypesENS0_11DefAttTypesES2_PNS_13MemoryManagerE,0,0,0,0,0,22,0,0,0,0,35.5
function@_ZN11xercesc_2_717JanitorMemFunCallINS_9XMLAttDefEED2Ev,0,0,0,0,0,2,0,0,0,0,0.390625
function@_ZN11xercesc_2_79XMLAttDef12createObjectEPNS_13MemoryManagerE,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_79XMLAttDef14isSerializableEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_79XMLAttDef12getProtoTypeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_79XMLAttDef9serializeERNS_16XSerializeEngineE,0,0,0,0,0,23,0,0,0,0,13.125
function@_ZN11xercesc_2_730ArrayIndexOutOfBoundsExceptionD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xercesc_2_730ArrayIndexOutOfBoundsException7getTypeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_730ArrayIndexOutOfBoundsException9duplicateEv,0,0,0,0,0,10,0,0,0,0,6
function@_ZNK11xalanc_1_1026XalanEXSLTFunctionEvaluate7executeERNS_21XPathExecutionContextEPNS_9XalanNodeERKNS_11XalanVectorINS_10XObjectPtrENS_31MemoryManagedConstructionTraitsIS6_EEEEPKN11xercesc_2_77LocatorE,0,0,0,0,0,13,0,0,0,0,5
function@_ZN11xalanc_1_1035XalanEXSLTDynamicFunctionsInstaller12installLocalERNS_22XPathEnvSupportDefaultE,0,0,0,0,0,1,0,0,0,0,1
function@_ZN11xalanc_1_1035XalanEXSLTDynamicFunctionsInstaller13installGlobalERN11xercesc_2_713MemoryManagerE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1035XalanEXSLTDynamicFunctionsInstaller14uninstallLocalERNS_22XPathEnvSupportDefaultE,0,0,0,0,0,1,0,0,0,0,1
function@_ZN11xalanc_1_1035XalanEXSLTDynamicFunctionsInstaller15uninstallGlobalERN11xercesc_2_713MemoryManagerE,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1026XalanEXSLTFunctionEvaluateD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xalanc_1_1026XalanEXSLTFunctionEvaluate5cloneERN11xercesc_2_713MemoryManagerE,0,0,0,0,0,1,0,0,0,0,1
function@_ZNK11xalanc_1_1026XalanEXSLTFunctionEvaluate8getErrorERNS_14XalanDOMStringE,0,0,0,0,0,1,0,0,0,0,1
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_GLOBAL__sub_I_XalanEXSLTDynamic.cpp,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1013XalanDocumentC2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN11xalanc_1_1013XalanDocumentD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1013XalanDocumentD0Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_1013XalanDocumentC2ERKS0_,0,0,0,0,0,2,0,0,0,0,2
function@_ZN11xalanc_1_1013XalanDocumentaSERKS0_,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xalanc_1_1013XalanDocumenteqERKS0_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_710AttrNSImplC2EPNS_12DocumentImplERKNS_9DOMStringE,0,0,0,0,0,13,0,0,0,0,6.00001
function@_ZN11xercesc_2_710AttrNSImplC2EPNS_12DocumentImplERKNS_9DOMStringES5_,3,0,0,1,0,59,2,0,1,0,19.5624
function@_ZN11xercesc_2_710AttrNSImplC2ERKS0_b,0,0,0,0,0,19,0,0,0,0,9.00001
function@_ZN11xercesc_2_710AttrNSImpl9cloneNodeEb,0,0,0,0,0,13,0,0,0,0,9
function@_ZN11xercesc_2_710AttrNSImpl15getNamespaceURIEv,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_710AttrNSImpl9getPrefixEv,0,0,0,0,0,9,0,0,0,0,6.2381
function@_ZN11xercesc_2_710AttrNSImpl12getLocalNameEv,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_710AttrNSImpl9setPrefixERKNS_9DOMStringE,0,0,0,0,0,65,0,0,0,0,19.1323
function@_ZN11xercesc_2_710AttrNSImplD2Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN11xercesc_2_710AttrNSImplD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_717SAXParseExceptionC2EPKtRKNS_7LocatorEPNS_13MemoryManagerE,0,0,0,0,0,34,0,0,0,0,58.7499
function@_ZN11xercesc_2_717SAXParseExceptionC2EPKtS2_S2_llPNS_13MemoryManagerE,10,0,0,2,0,24,9,0,2,0,50.875
function@_ZN11xercesc_2_717SAXParseExceptionC2ERKS0_,0,0,0,0,0,23,0,0,0,0,48.875
function@_ZN11xercesc_2_717SAXParseExceptionD2Ev,0,0,0,0,0,3,0,0,0,0,1
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_717SAXParseExceptionD0Ev,0,0,0,0,0,4,0,0,0,0,2
function@_ZN11xercesc_2_717SAXParseExceptionaSERKS0_,0,0,0,0,0,21,0,0,0,0,32.5
function@_ZNK11xercesc_2_717SAXParseException11getPublicIdEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_717SAXParseException11getSystemIdEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_717SAXParseException13getLineNumberEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_717SAXParseException15getColumnNumberEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_712SAXException10getMessageEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_712SAXExceptionD2Ev,0,0,0,0,0,1,0,0,0,0,9.53674e-07
function@_ZN11xercesc_2_712SAXExceptionD0Ev,0,0,0,0,0,3,0,0,0,0,2
function@_ZN11xercesc_2_712XMLBufferMgrC2EPNS_13MemoryManagerE,0,0,0,0,0,4,0,0,0,0,3.64
function@_ZN11xercesc_2_712XMLBufferMgrD2Ev,0,0,0,0,0,4,0,0,0,0,13.4998
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_712XMLBufferMgr11bidOnBufferEv,0,0,0,0,0,13,0,0,0,0,3.0159
function@_ZN11xercesc_2_716RuntimeExceptionC2EPKcjNS_10XMLExcepts5CodesEPNS_13MemoryManagerE,0,0,0,0,0,9,0,0,0,0,6
function@_ZN11xercesc_2_712XMLBufferMgr13releaseBufferERNS_9XMLBufferE,0,0,0,0,0,7,0,0,0,0,1.00012
function@_ZN11xercesc_2_716RuntimeExceptionD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xercesc_2_716RuntimeException7getTypeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_716RuntimeException9duplicateEv,0,0,0,0,0,10,0,0,0,0,6
function@_ZN11xercesc_2_723XMLIBM1140Transcoder39011xlatThisOneEh,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_723XMLIBM1140Transcoder390C2EPKtjPNS_13MemoryManagerE,0,0,0,0,0,2,0,0,0,0,2
function@_ZN11xercesc_2_723XMLIBM1140Transcoder390D2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_723XMLIBM1140Transcoder390D0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_722MonthDatatypeValidatorC2EPNS_13MemoryManagerE,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_722MonthDatatypeValidatorC2EPNS_17DatatypeValidatorEPNS_14RefHashTableOfINS_12KVStringPairEEEPNS_16RefArrayVectorOfItEEiPNS_13MemoryManagerE,0,0,0,0,0,12,0,0,0,0,9
function@_ZN11xercesc_2_722MonthDatatypeValidatorD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_722MonthDatatypeValidatorD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZN11xercesc_2_722MonthDatatypeValidator11newInstanceEPNS_14RefHashTableOfINS_12KVStringPairEEEPNS_16RefArrayVectorOfItEEiPNS_13MemoryManagerE,0,0,0,0,0,22,0,0,0,0,16
function@_ZN11xercesc_2_722MonthDatatypeValidator5parseEPKtPNS_13MemoryManagerE,0,0,0,0,0,18,0,0,0,0,9
function@__clang_call_terminate,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_722MonthDatatypeValidator5parseEPNS_11XMLDateTimeE,0,0,0,0,0,1,0,0,0,0,1
function@_ZN11xercesc_2_722MonthDatatypeValidator12createObjectEPNS_13MemoryManagerE,0,0,0,0,0,10,0,0,0,0,6
function@_ZNK11xercesc_2_722MonthDatatypeValidator14isSerializableEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_722MonthDatatypeValidator12getProtoTypeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_722MonthDatatypeValidator9serializeERNS_16XSerializeEngineE,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xercesc_2_717DatatypeValidator8isAtomicEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_717DatatypeValidator17isSubstitutableByEPKS0_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_78RegxUtil21decomposeToSurrogatesEiPNS_13MemoryManagerE,0,0,0,0,0,5,0,0,0,0,5
function@_ZN11xercesc_2_78RegxUtil20stripExtendedCommentEPKtPNS_13MemoryManagerE,0,0,0,0,0,16,0,0,0,0,17.4571
function@_ZN11xalanc_1_108ElemTextC2ERNS_29StylesheetConstructionContextERNS_10StylesheetERKN11xercesc_2_713AttributeListEii,10,2,0,5,0,30,74.4874,20.9965,4.25,0,295.95
function@_ZN11xalanc_1_108ElemTextD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xalanc_1_108ElemTextD0Ev,0,0,0,0,0,3,0,0,0,0,3
function@_ZNK11xalanc_1_108ElemText14getElementNameEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZNK11xalanc_1_108ElemText16childTypeAllowedEi,0,0,0,0,0,0,0,0,0,0,0
function@_ZN21XalanFileOutputStreamC2EPKc,0,0,0,0,0,9,0,0,0,0,3
function@_ZN21XalanFileOutputStreamD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN21XalanFileOutputStreamD0Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN21XalanFileOutputStream7doFlushEv,0,0,0,0,0,6,0,0,0,0,3.8147e-06
function@_ZN21XalanFileOutputStream9writeDataEPKcj,0,0,0,0,0,9,0,0,0,0,3
function@_ZN21XalanFileOutputStream34XalanFileOutputStreamOpenExceptionC2EPKci,0,0,0,0,0,11,0,0,0,0,11
function@_ZN21XalanFileOutputStream34XalanFileOutputStreamOpenExceptionD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN21XalanFileOutputStream34XalanFileOutputStreamOpenExceptionD0Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN21XalanFileOutputStream35XalanFileOutputStreamWriteExceptionC2EPKci,0,0,0,0,0,11,0,0,0,0,11
function@_ZN21XalanFileOutputStream35XalanFileOutputStreamWriteExceptionD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN21XalanFileOutputStream35XalanFileOutputStreamWriteExceptionD0Ev,0,0,0,0,0,2,0,0,0,0,2
function@_ZN21XalanFileOutputStream5writeEPKtj,0,0,0,0,0,10,0,0,0,0,4
function@_ZN21XalanFileOutputStream5writeEPKcj,0,0,0,0,0,11,0,0,0,0,5
function@_ZN21XalanFileOutputStream12writeAsASCIIEPKtj,0,0,0,0,0,11,0,0,0,0,5
function@_ZN21XalanFileOutputStream12writeAsASCIIEPKcj,0,0,0,0,0,9,0,0,0,0,3
function@_ZN21XalanFileOutputStream14writeUTFprefixEv,0,0,0,0,0,6,0,0,0,0,3.8147e-06
function@_ZN11xercesc_2_713DOMNormalizer15reinitMsgLoaderEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_713DOMNormalizer21reinitNormalizerMutexEv,0,0,0,0,0,2,0,0,0,0,1.33333
function@_ZN11xercesc_2_714XMLInitializer32initializeDOMNormalizerMsgLoaderEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_713DOMNormalizerC2EPNS_13MemoryManagerE,0,0,0,0,0,14,0,0,0,0,7.00001
function@_ZN11xercesc_2_713DOMNormalizerD2Ev,0,0,0,0,0,1,0,0,0,0,0.619048
function@_ZN11xercesc_2_713DOMNormalizer17normalizeDocumentEPNS_15DOMDocumentImplE,0,0,0,0,0,11,0,0,0,0,107.048
function@_ZNK11xercesc_2_713DOMNormalizer13normalizeNodeEPNS_7DOMNodeE,0,0,0,0,0,67,0,0,0,0,33.6874
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespaces8addScopeEPNS_13MemoryManagerE,0,0,0,0,0,6,0,0,0,0,3.43137
function@_ZNK11xercesc_2_713DOMNormalizer14namespaceFixUpEPNS_14DOMElementImplE,45,0,0,3,0,59,129.94,0,3,0,591.19
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespaces11removeScopeEv,0,0,0,0,0,11,0,0,0,0,2.1875
function@_ZNK11xercesc_2_713DOMNormalizer5errorENS_7XMLErrs5CodesEPKNS_7DOMNodeE,0,0,0,0,0,18,0,0,0,0,6.83789
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespaces18addOrChangeBindingEPKtS3_PNS_13MemoryManagerE,0,0,0,0,0,17,0,0,0,0,9.75
function@_ZNK11xercesc_2_713DOMNormalizer17InScopeNamespaces14isValidBindingEPKtS3_,0,0,0,0,0,11,0,0,0,0,8.16383
function@_ZNK11xercesc_2_713DOMNormalizer24addOrChangeNamespaceDeclEPKtS2_PNS_14DOMElementImplE,0,0,0,0,0,20,0,0,0,0,13.3199
function@_ZNK11xercesc_2_713DOMNormalizer17InScopeNamespaces9getPrefixEPKt,0,0,0,0,0,10,0,0,0,0,7.66792
function@_ZNK11xercesc_2_713DOMNormalizer17InScopeNamespaces6getUriEPKt,0,0,0,0,0,10,0,0,0,0,7.66792
function@_ZNK11xercesc_2_713DOMNormalizer22addCustomNamespaceDeclEPKtPNS_14DOMElementImplE,5,0,0,2,0,41,4.99922,0,2,0,2238.03
function@_ZNK11xercesc_2_713DOMNormalizer14integerToXMLChEj,0,0,0,0,0,10,0,0,0,0,71.75
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespaces4sizeEv,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespacesC2EPNS_13MemoryManagerE,0,0,0,0,0,9,0,0,0,0,5
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespacesD2Ev,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespaces5Scope18addOrChangeBindingEPKtS4_PNS_13MemoryManagerE,15,0,0,2,0,58,5.4675,0,2,0,577.911
function@_ZNK11xercesc_2_713DOMNormalizer17InScopeNamespaces5Scope6getUriEPKt,0,0,0,0,0,4,0,0,0,0,7.68627
function@_ZNK11xercesc_2_713DOMNormalizer17InScopeNamespaces5Scope9getPrefixEPKt,0,0,0,0,0,4,0,0,0,0,7.68627
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespaces5ScopeC2EPS2_,0,0,0,0,0,0,0,0,0,0,0
function@_ZN11xercesc_2_713DOMNormalizer17InScopeNamespaces5ScopeD2Ev,0,0,0,0,0,5,0,0,0,0,3.47619
function@_ZN11xercesc_2_714RefHashTableOfItED2Ev,0,0,0,0,0,4,0,0,0,0,500.69
function@_ZNK11xercesc_2_724RefHashTableOfEnumeratorItE15hasMoreElementsEv,0,0,0,0,0,0,0,0,0,0,0
