"Função heurística: original",Reloads,FoldedReloads,ZeroCostFoldedReloads,Spills,FoldedSpills,Copies,ReloadsCost,FoldedReloadsCost,SpillsCost,FoldedSpillsCost,CopiesCost
function@Perl_sv_pos_b2u_flags,29,18,0,15,2,27,3.09254,2.4755,2.75366,1.1875,7.69653
function@Perl_sv_utf8_encode,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_utf8_decode,0,0,0,0,0,2,0,0,0,0,1.12477
function@Perl_gv_setref,35,36,0,22,27,14,9.21996,11.994,4.6817,3.77389,2.66793
function@Perl_newSVpvf,0,0,0,0,0,6,0,0,0,0,27.375
function@Perl_newSV_type,0,0,0,0,0,4,0,0,0,0,25.6667
function@Perl_sv_setsv_flags,92,50,0,13,20,21,3.82736,2.08236,1.92024,1.31809,0.863796
function@S_glob_assign_glob,12,5,0,2,5,11,6.68156,3.56243,1.02749,1.18099,4.05155
function@Perl_sv_add_backref,0,0,0,0,0,7,0,0,0,0,13.6176
function@Perl_sv_setsv_mg,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_setsv_cow,3,0,0,3,1,4,6.49451,0,2.13187,4.49451,10.1209
function@S_more_sv,0,0,0,0,0,3,0,0,0,0,64.75
function@Perl_sv_setpvn_mg,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_setpv,3,0,0,1,0,4,1.24779,0,0.628319,0,1.61947
function@Perl_sv_setpv_mg,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_sethek,0,0,0,0,0,2,0,0,0,0,0.15625
function@Perl_sv_usepvn_flags,9,3,0,3,0,1,2.7931,1.62644,3,0,0.373563
function@Perl_sv_unmagic,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_chop,8,7,0,5,1,6,1.15826,1.40138,0.986239,0.311927,0.770642
function@Perl_sv_catpvn_flags,4,2,0,5,2,9,1.25,0.5,2.25,0.625,20.9375
function@Perl_sv_catsv_flags,0,0,0,0,0,1,0,0,0,0,0.3125
function@Perl_sv_catpv,3,5,0,5,0,4,1.5625,1.875,1.875,0,1.875
function@Perl_sv_catpv_flags,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_catpv_mg,0,0,0,0,0,0,0,0,0,0,0
function@Perl_newSV,0,1,0,1,1,4,0,0.619048,1,0.619048,25.6667
function@Perl_sv_magicext,0,0,0,0,0,4,0,0,0,0,3.39066
function@Perl_sv_rvweaken,0,0,0,0,0,4,0,0,0,0,2.9902
function@Perl_sv_magicext_mglob,0,0,0,0,0,2,0,0,0,0,2
function@S_sv_unmagicext_flags,7,3,0,3,0,4,4.30882,13.4412,5.13235,0,6.67647
function@Perl_sv_unmagicext,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_get_backrefs,0,0,0,0,0,1,0,0,0,0,1
function@Perl_sv_kill_backrefs,22,9,0,7,4,9,53.3256,27.3468,11.3242,15.1862,24.0316
function@Perl_newSVhek,7,4,0,2,1,17,1.40625,0.9375,1.25,0.15625,20.2163
function@Perl_sv_insert_flags,57,33,0,37,29,11,24.9233,7.62183,14.6201,18.6674,5.41406
function@Perl_sv_replace,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_clear,81,21,0,15,1,7,25.6833,8.56821,3.62929,0.625,12.8423
function@Perl_sv_free,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_newref,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_len,0,0,0,0,0,1,0,0,0,0,0.999999
function@Perl_sv_len_utf8,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_len_utf8_nomg,0,10,0,3,0,17,0,0.985099,1.03934,0,4.37389
function@Perl_sv_pos_u2b_flags,3,7,0,5,4,2,2.01562,2.23633,2.40625,0.863281,1.625
function@S_sv_pos_u2b_cached,95,49,0,62,36,16,16.845,5.22965,8.88788,13.0871,11.5249
function@S_sv_pos_u2b_midway,7,3,0,3,4,10,7.36471,6.50588,2.24706,10.2706,26.8
function@S_utf8_mg_pos_cache_update,18,13,0,14,5,16,1.88073,1.11468,1.79128,0.366972,3.48165
function@Perl_sv_pos_u2b,5,6,0,5,0,4,1.66016,1.75781,2.11914,0,1.20312
function@S_sv_pos_b2u_midway,0,0,0,0,0,5,0,0,0,0,4
function@Perl_sv_pos_b2u,0,0,0,0,0,1,0,0,0,0,0.666667
function@Perl_sv_eq_flags,8,19,0,21,6,13,3.85496,5.22993,4.68557,2.22327,3.75698
function@Perl_newSVpvn,0,0,0,0,0,4,0,0,0,0,25.6667
function@Perl_sv_cmp,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_cmp_flags,12,27,0,26,4,12,3.97908,5.41888,5.55578,1.2555,4.1717
function@Perl_sv_cmp_locale,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_cmp_locale_flags,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_gets,80,72,0,62,56,50,94.239,425.535,89.9274,114.519,395.068
function@Perl_sv_inc,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_inc_nomg,16,0,0,4,0,17,0.700054,0,0.213119,0,2.0245
function@S_not_incrementable,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_dec,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_dec_nomg,3,1,0,1,0,6,0.616667,0.246875,0.246875,0,0.982292
function@Perl_newSVpv,0,0,0,0,0,6,0,0,0,0,27.2903
function@Perl_newSVsv,0,0,0,0,0,4,0,0,0,0,8.61765
function@Perl_newSVpvn_share,8,5,0,4,1,19,4.45312,4,2.375,0.375,45.875
function@Perl_newSVpv_share,0,0,0,0,0,0,0,0,0,0,0
function@Perl_vnewSVpvf,0,0,0,0,0,6,0,0,0,0,27.6667
function@Perl_sv_vsetpvfn,0,0,0,0,0,0,0,0,0,0,0
function@Perl_newSVnv,0,0,0,0,0,4,0,0,0,0,25.6667
function@Perl_newSViv,0,0,0,0,0,4,0,0,0,0,25.6667
function@Perl_newRV_noinc,0,0,0,0,0,4,0,0,0,0,25.6667
function@Perl_sv_reset,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_resetpvn,13,3,0,6,3,4,147.724,70.1141,72.9901,3.7384,174.408
function@Perl_sv_2io,0,0,0,0,0,11,0,0,0,0,73.358
function@Perl_sv_2cv,14,2,0,4,0,5,0.452921,0.0748431,0.174795,0,1.24046
function@Perl_sv_true,0,0,0,0,0,1,0,0,0,0,0.0763359
function@Perl_sv_pvbyten_force,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_pvutf8n_force,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_ref,0,0,0,0,0,7,0,0,0,0,11.4622
function@Perl_sv_isobject,0,0,0,0,0,1,0,0,0,0,1
function@Perl_sv_isa,0,0,0,0,0,1,0,0,0,0,1
function@Perl_newSVrv,0,0,0,0,0,5,0,0,0,0,26.38
function@Perl_sv_bless,0,0,0,0,0,2,0,0,0,0,2
function@Perl_newSVavdefelem,0,0,0,0,0,4,0,0,0,0,25.6667
function@Perl_sv_setref_pv,0,0,0,0,0,1,0,0,0,0,1
function@Perl_sv_setref_iv,0,0,0,0,0,1,0,0,0,0,1
function@Perl_sv_setref_uv,0,0,0,0,0,2,0,0,0,0,2
function@Perl_sv_setref_nv,0,0,0,0,0,1,0,0,0,0,1
function@Perl_sv_setref_pvn,0,0,0,0,0,1,0,0,0,0,1
function@Perl_sv_untaint,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_setpviv,5,3,0,4,5,6,97.375,34,35,35.625,192
function@Perl_sv_setpviv_mg,5,3,0,4,5,6,97.375,34,35,35.625,192
function@Perl_sv_setpvf,0,0,0,0,0,2,0,0,0,0,2
function@Perl_sv_vsetpvf,0,0,0,0,0,2,0,0,0,0,2
function@Perl_sv_setpvf_mg,0,0,0,0,0,2,0,0,0,0,2
function@Perl_sv_vsetpvf_mg,1,0,0,1,0,2,1,0,1,0,2
function@Perl_sv_catpvf,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_vcatpvfn_flags,317,256,0,238,256,130,1402.72,799.1,874.995,579.589,960.349
function@Perl_sv_vcatpvf,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_catpvf_mg,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_vcatpvf_mg,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_vcatpvfn,0,0,0,0,0,0,0,0,0,0,0
function@S_vcatpvfn_missing_argument,0,0,0,0,0,0,0,0,0,0,0
function@S_F0convert,19,8,0,8,5,8,37.8438,17.6562,19.75,1.5,25.7734
function@S_sv_or_pv_pos_u2b,0,0,0,0,0,7,0,0,0,0,4.32812
function@S_hextract,23,10,0,10,1,8,37.1099,20.2308,18.1703,2.24725,15.2473
function@Perl_ptr_table_new,0,0,0,0,0,2,0,0,0,0,2
function@Perl_ptr_table_fetch,0,0,0,0,0,3,0,0,0,0,3
function@Perl_ptr_table_store,13,3,0,6,6,11,372.3,107.78,60.08,15.78,218.76
function@Perl_ptr_table_split,12,6,0,6,6,6,413.5,992.688,50.8125,34.875,802.812
function@Perl_ptr_table_clear,0,0,0,0,0,1,0,0,0,0,7.96875
function@Perl_ptr_table_free,0,0,0,0,0,1,0,0,0,0,12.6667
function@Perl_init_constants,0,0,0,0,0,2,0,0,0,0,0.5
function@Perl_sv_cat_decode,11,4,0,5,2,12,1.375,0.256104,0.443604,0.128052,4.48804
function@Perl_varname,12,5,0,2,2,10,7.30127,1.98145,1.375,0.345703,30.4007
function@S_find_uninit_var,59,85,0,48,102,27,3.78674,3.40256,4.60047,3.11429,15.982
function@S_find_hash_subscript,0,0,0,0,0,14,0,0,0,0,2.63431
function@S_find_array_subscript,0,0,0,0,0,3,0,0,0,0,2.19037
function@Perl_deb,0,0,0,0,0,0,0,0,0,0,0
function@Perl_vdeb,0,0,0,0,0,0,0,0,0,0,0
function@Perl_debstackptrs,0,0,0,0,0,0,0,0,0,0,0
function@Perl_debstack,0,0,0,0,0,0,0,0,0,0,0
function@Perl_deb_stack_all,0,0,0,0,0,0,0,0,0,0,0
function@Perl_pregexec,0,0,0,0,0,0,0,0,0,0,0
function@Perl_regexec_flags,130,82,0,64,39,86,14.2751,7.82446,12.1311,3.84811,7.05995
function@Perl_re_intuit_start,294,93,0,142,50,129,186.088,77.4002,75.8531,40.0042,255.711
function@S_to_utf8_substr,0,0,0,0,0,5,0,0,0,0,1.82353
function@S_to_byte_substr,0,0,0,0,0,6,0,0,0,0,2.60518
function@S_reghop3,3,0,0,3,1,9,2.78824,0,2.8,1.11765,51.8118
function@S_reghopmaybe3,1,1,0,3,3,11,1,0.176471,12.3529,1.15686,53.6471
function@S_reghop4,3,0,0,3,1,9,2.78824,0,2.8,1.11765,51.8118
function@S_find_byclass,682,249,0,219,127,243,139.618,67.4525,40.3237,21.0953,30.4137
function@S_reginclass,13,18,0,9,0,9,4.53126,4.95724,5.57712,0,3.41445
function@S_regtry,5,2,0,2,0,5,3.21429,1.61905,2,0,5
function@S_isGCB,0,0,0,0,0,1,0,0,0,0,1
function@S_isSB,4,0,0,2,8,15,1.02935,0,1.01562,0.30834,2.56787
function@S_isWB,0,0,0,0,0,9,0,0,0,0,1.40587
function@S_isFOO_utf8_lc,0,0,0,0,0,7,0,0,0,0,2.75469
function@S_isFOO_lc,0,0,0,0,0,3,0,0,0,0,2.01956
function@S_regmatch,1238,320,0,322,188,151,2460.75,1440.41,861.472,476.044,614.51
function@S_regcppush,9,5,0,3,3,4,37.3571,2.7619,3,18.2381,18.7381
function@S_sv_only_taint_gmagic,0,0,0,0,0,1,0,0,0,0,1
function@S_regcppop,23,6,0,6,6,4,84.8125,30.2188,5.625,43.5938,24.9531
function@S_setup_EXACTISH_ST_c1_c2,219,13,0,14,4,37,12.0607,4.90793,4.27871,2.41444,3.82267
function@S_regrepeat,45,110,0,112,34,31,11.5712,12.4111,12.8475,3.57613,2.31812
function@S_backup_one_SB,8,10,0,4,1,10,11.7475,18.2554,5.93939,1.9697,11.254
function@S_advance_one_SB,7,2,0,2,0,1,22.1905,8.12698,2,0,1
function@S_backup_one_WB,9,14,0,4,1,17,2.08225,14.6071,4.95455,1.47727,14.1158
function@S_advance_one_WB,7,2,0,2,0,3,22.1905,8.12698,2,0,8.87302
function@S_reg_set_capture_string,9,3,0,4,2,11,1.29981,0.409683,0.653631,0.370577,3.81192
function@S_cleanup_regmatch_info_aux,0,0,0,0,0,1,0,0,0,0,20.45
function@Perl_regclass_swash,0,0,0,0,0,0,0,0,0,0,0
function@main,0,0,0,0,0,1,0,0,0,0,0.75
function@xs_init,0,0,0,0,0,0,0,0,0,0,0
function@Perl_runops_standard,0,0,0,0,0,0,0,0,0,0,0
function@Perl_keyword,0,0,0,0,0,17,0,0,0,0,1.0103
function@Perl_av_reify,0,1,0,2,3,11,0,6.26961,0.627451,0.941177,19.0539
function@Perl_av_extend,0,2,0,1,0,1,0,0.808824,0.5,0,0.308824
function@Perl_av_extend_guts,14,6,0,10,5,9,2.83951,1.38272,2.06173,0.777778,2.54321
function@Perl_av_fetch,0,0,0,0,0,7,0,0,0,0,2.15671
function@S_adjust_index,0,0,0,0,0,6,0,0,0,0,2.2496
function@Perl_av_store,26,12,0,15,9,20,36.0892,12.6064,12.9396,3.23432,19.0627
function@Perl_av_make,10,0,0,2,2,6,42.85,0,1.6,13.15,16.15
function@Perl_av_clear,0,2,0,1,0,1,0,1.25,0.625,0,5
function@Perl_av_undef,0,0,0,0,0,1,0,0,0,0,7.96875
function@Perl_av_fill,9,10,0,6,2,4,9.73118,5.08602,4.30107,1.31183,3.89247
function@Perl_av_create_and_push,0,0,0,0,0,0,0,0,0,0,0
function@Perl_av_push,0,0,0,0,0,1,0,0,0,0,0.5
function@Perl_av_pop,0,0,0,0,0,2,0,0,0,0,0.926471
function@Perl_av_create_and_unshift_one,0,0,0,0,0,0,0,0,0,0,0
function@Perl_av_unshift,6,9,0,8,10,13,1.76261,4.66177,2.77941,2.07773,9.21849
function@Perl_av_shift,0,0,0,0,0,1,0,0,0,0,0.5
function@Perl_av_len,0,0,0,0,0,3,0,0,0,0,2
function@Perl_av_delete,20,7,0,12,13,13,9.66599,4.71936,3.43715,4.65331,8.28596
function@Perl_av_exists,7,4,0,2,0,9,0.684564,0.272552,0.601562,0,2.09598
function@Perl_av_arylen_p,0,0,0,0,0,0,0,0,0,0,0
function@Perl_av_iter_p,0,0,0,0,0,2,0,0,0,0,1.38095
function@Perl_pv_escape,21,26,0,16,20,7,37.4393,59.4762,13.9961,26.8543,33.0782
function@Perl_pv_pretty,6,2,0,3,2,0,3.75,1,2,1.5,0
function@Perl_pv_display,0,0,0,0,0,0,0,0,0,0,0
function@Perl_sv_peek,17,10,0,23,7,4,12.4202,0.667116,12.3772,12.6423,4.78041
function@Perl_dump_indent,0,0,0,0,0,0,0,0,0,0,0
function@Perl_dump_vindent,0,0,0,0,0,0,0,0,0,0,0
function@Perl_dump_all,0,0,0,0,0,0,0,0,0,0,0
function@Perl_dump_all_perl,0,0,0,0,0,0,0,0,0,0,0
function@Perl_op_dump,0,0,0,0,0,0,0,0,0,0,0
function@Perl_dump_packsubs_perl,7,2,0,1,0,6,521.92,54.92,204.76,0,90.96
function@Perl_dump_packsubs,0,0,0,0,0,0,0,0,0,0,0
function@Perl_dump_sub_perl,1,3,0,2,0,4,0.65625,1.96875,1.3125,0,2.64062
function@Perl_dump_form,0,0,0,0,0,1,0,0,0,0,1
function@Perl_dump_sub,0,0,0,0,0,0,0,0,0,0,0
function@Perl_dump_eval,0,0,0,0,0,0,0,0,0,0,0
function@Perl_do_pmop_dump,0,0,0,0,0,2,0,0,0,0,0.857143
function@Perl_do_op_dump,21,66,0,18,12,20,41.3112,73.3149,26.6544,15.6402,30.2246
function@Perl_pmop_dump,0,0,0,0,0,0,0,0,0,0,0
function@S_sequence_num,0,0,0,0,0,4,0,0,0,0,2.13281
function@Perl_gv_dump,3,6,0,4,0,6,1.64062,3.04687,2.03125,0,3.14844
function@Perl_do_magic_dump,3,2,0,4,3,4,18.8824,12.5882,19.5,18.8824,35.9706
function@Perl_do_sv_dump,93,224,0,58,59,62,6.34975,30.141,4.58314,10.5971,2.91252
function@Perl_magic_dump,0,0,0,0,0,0,0,0,0,0,0
function@Perl_do_hv_dump,6,7,0,10,13,0,0.213699,0.80411,0.478082,0.676712,0
function@Perl_do_gv_dump,1,1,0,1,0,2,0.619048,0.619048,0.619048,0,1.2381
function@Perl_do_gvgv_dump,8,6,0,10,7,4,0.851748,1.06993,0.956643,0.202797,1.89371
function@Perl_sv_dump,0,0,0,0,0,0,0,0,0,0,0
function@Perl_runops_debug,0,0,0,0,0,4,0,0,0,0,32.4762
function@Perl_debop,0,2,0,2,0,7,0,0.182587,0.182587,0,1.62319
function@S_deb_padvar,3,4,0,2,3,10,37.5783,33.1957,0.856522,13.9174,83.1609
function@Perl_multideref_stringify,11,29,0,12,15,12,49.2585,60.5786,37.7237,19.3236,22.7933
function@Perl_watch,0,0,0,0,0,0,0,0,0,0,0
function@Perl_debprofdump,0,0,0,0,0,1,0,0,0,0,21.25
function@Perl_stack_grow,0,0,0,0,0,1,0,0,0,0,1
function@Perl_new_stackinfo,0,0,0,0,0,4,0,0,0,0,4
function@Perl_cxinc,0,0,0,0,0,2,0,0,0,0,2
function@Perl_push_scope,0,0,0,0,0,3,0,0,0,0,1.5
function@Perl_pop_scope,0,0,0,0,0,0,0,0,0,0,0
function@Perl_leave_scope,204,25,0,13,16,9,108.408,21.6875,49.5403,5.38813,18.1497
function@Perl_markstack_grow,0,0,0,0,0,2,0,0,0,0,2
function@Perl_savestack_grow,0,0,0,0,0,2,0,0,0,0,2
function@Perl_savestack_grow_cnt,0,0,0,0,0,1,0,0,0,0,1
function@Perl_tmps_grow_p,0,0,0,0,0,5,0,0,0,0,5
function@Perl_free_tmps,0,0,0,0,0,3,0,0,0,0,32.875
function@Perl_save_pushptrptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_scalar,0,0,0,0,0,5,0,0,0,0,3.13725
function@Perl_save_generic_svref,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_generic_pvref,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_shared_pvref,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_set_svflags,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_gp,0,1,0,1,7,3,0,0.624864,0.0141767,0.609596,1.62377
function@Perl_save_ary,0,0,0,0,0,3,0,0,0,0,1.95238
function@Perl_save_hash,0,0,0,0,0,3,0,0,0,0,1.95238
function@Perl_save_item,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_bool,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_pushi32ptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_int,0,0,0,0,0,3,0,0,0,0,2
function@Perl_save_I8,0,0,0,0,0,3,0,0,0,0,2
function@Perl_save_I16,0,0,0,0,0,3,0,0,0,0,2
function@Perl_save_I32,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_strlen,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_pptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_vptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_sptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_padsv_and_mortalize,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_hptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_aptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_pushptr,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_clearsv,0,0,0,0,0,6,0,0,0,0,5
function@Perl_save_delete,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_hdelete,0,0,0,0,0,4,0,0,0,0,3
function@Perl_save_adelete,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_destructor,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_destructor_x,0,0,0,0,0,2,0,0,0,0,1
function@Perl_save_hints,0,0,0,0,0,4,0,0,0,0,1
function@Perl_save_aelem_flags,0,0,0,0,0,5,0,0,0,0,2.62745
function@Perl_save_helem_flags,0,0,0,0,0,5,0,0,0,0,2.62745
function@Perl_save_svref,0,0,0,0,0,5,0,0,0,0,3.13725
function@Perl_save_alloc,5,0,0,2,1,6,5,0,2,1,4.33333
function@Perl_save_aliased_sv,0,0,0,0,0,2,0,0,0,0,1
function@Perl_cx_dump,0,0,0,0,0,0,0,0,0,0,0
function@spec_srand,0,0,0,0,0,5,0,0,0,0,158.375
function@spec_init_genrand,0,0,0,0,0,5,0,0,0,0,158.375
function@spec_rand,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_int32,5,1,0,0,2,19,40.6129,8.22581,0,8.22581,170.484
function@spec_lrand48,0,0,0,0,0,0,0,0,0,0,0
function@spec_init_by_array,0,0,0,0,0,5,0,0,0,0,158.375
function@spec_genrand_int31,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_real1,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_real2,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_real3,0,0,0,0,0,0,0,0,0,0,0
function@spec_genrand_res53,1,0,0,1,0,0,1,0,1,0,0
function@boot_Storable,0,0,0,0,0,4,0,0,0,0,4
function@XS_Storable_init_perinterp,0,0,0,0,0,2,0,0,0,0,2
function@XS_Storable_pstore,0,0,0,0,0,0,0,0,0,0,0
function@XS_Storable_mstore,0,0,0,0,0,0,0,0,0,0,0
function@XS_Storable_pretrieve,0,0,0,0,0,0,0,0,0,0,0
function@XS_Storable_mretrieve,0,0,0,0,0,0,0,0,0,0,0
function@XS_Storable_dclone,0,0,0,0,0,1,0,0,0,0,1
function@XS_Storable_last_op_in_netorder,0,0,0,0,0,0,0,0,0,0,0
function@do_store,7,3,0,5,1,10,3.78992,1.23529,3.86555,0.184874,5.52101
function@store,7,1,0,2,4,9,0.44403,0.0560759,0.129318,0.24147,4.19824
function@clean_store_context,0,0,0,0,0,1,0,0,0,0,1
function@clean_retrieve_context,0,0,0,0,0,1,0,0,0,0,1
function@storable_free,0,0,0,0,0,0,0,0,0,0,0
function@sv_type,0,0,0,0,0,4,0,0,0,0,2.27957
function@store_blessed,509,89,0,52,70,48,64.9989,56.6752,25.6967,34.8208,11.5049
function@pkg_can,0,0,0,0,0,8,0,0,0,0,4.69231
function@store_ref,20,3,0,8,6,1,3.28916,0.186199,1.45674,0.212486,0.765608
function@store_scalar,99,36,0,46,33,34,1.18158,0.714832,1.03875,0.237701,2.25443
function@store_array,14,4,0,7,4,5,3.66717,0.754664,2.24121,0.831919,15.377
function@store_hash,35,25,0,22,25,21,5.11102,9.27577,4.3357,4.19247,12.6333
function@store_tied,18,6,0,9,6,3,1.02353,0.341176,0.511765,0.341176,1.81176
function@store_tied_item,9,4,0,4,4,5,0.417898,0.207687,0.207687,0.0353279,2.94507
function@store_code,72,25,0,21,22,19,3.74418,0.680149,1.20383,1.07737,3.92263
function@store_other,20,5,0,8,8,6,1.33011,0.271651,0.530929,0.419234,2.42207
function@do_retrieve,28,19,0,11,5,17,5.46508,4.29898,3.32918,1.28735,8.6187
function@retrieve,5,3,0,4,1,21,0.653406,1.09738,0.751042,0.291547,7.15612
function@retrieve_lscalar,0,1,0,1,0,10,0,0.5,0.5,0,3.78857
function@retrieve_array,0,2,0,2,1,10,0,0.545375,1.05534,0.12207,6.12979
function@retrieve_hash,4,5,0,1,0,13,0.527848,2.21372,0.5,0,6.77198
function@retrieve_ref,4,3,0,5,1,7,1.40183,2.24201,2.38356,0.205479,5.0274
function@retrieve_undef,0,1,0,1,0,6,0,1,1,0,5.0137
function@retrieve_integer,5,3,0,1,1,5,0.358909,0.537019,0.3125,0.1875,2.69531
function@retrieve_double,5,3,0,1,1,5,0.358909,0.537019,0.3125,0.1875,2.69531
function@retrieve_byte,5,3,0,1,1,6,0.41029,0.618734,0.360158,0.216359,3.53694
function@retrieve_netint,5,3,0,1,1,6,0.358909,0.537019,0.3125,0.1875,3.19531
function@retrieve_scalar,9,8,0,7,2,9,1.50528,2.49077,2.18074,0.69657,3.38654
function@retrieve_tied_array,0,1,0,1,0,9,0,1,1,0,6.02511
function@retrieve_tied_hash,0,1,0,1,0,9,0,1,1,0,6.02511
function@retrieve_tied_scalar,0,1,0,1,0,10,0,1,1,0,6.02511
function@retrieve_sv_undef,1,0,0,0,2,4,1,0,0,1.62329,3.0137
function@retrieve_sv_yes,1,0,0,0,2,4,1,0,0,1.62329,3.0137
function@retrieve_sv_no,1,0,0,0,2,4,1,0,0,1.62329,3.0137
function@retrieve_blessed,0,6,0,2,2,11,0,0.754944,0.355469,0.3125,2.76123
function@retrieve_idx_blessed,0,0,0,0,0,7,0,0,0,0,3.52197
function@retrieve_hook,50,65,0,29,24,40,0.790189,1.60439,2.33202,1.22268,6.632
function@retrieve_overloaded,11,5,0,4,1,9,3.26712,2.86758,1.52511,0.280822,5.3516
function@retrieve_tied_key,3,5,0,1,0,9,0.865297,2.87443,1,0,6.0411
function@retrieve_tied_idx,3,5,0,1,0,7,0.820312,2.78125,1,0,5.26562
function@retrieve_utf8str,0,0,0,0,0,0,0,0,0,0,0
function@retrieve_lutf8str,0,0,0,0,0,0,0,0,0,0,0
function@retrieve_flag_hash,7,10,0,5,9,15,0.592654,2.36317,1.23082,0.878273,3.93927
function@retrieve_code,19,18,0,11,4,17,3.1116,4.9735,4.70293,0.287435,4.62826
function@retrieve_weakref,0,0,0,0,0,2,0,0,0,0,2
function@retrieve_weakoverloaded,0,0,0,0,0,2,0,0,0,0,2
function@retrieve_vstring,0,0,0,0,0,5,0,0,0,0,2.44726
function@retrieve_lvstring,0,0,0,0,0,6,0,0,0,0,2.8125
function@retrieve_svundef_elem,0,0,0,0,0,4,0,0,0,0,3.39041
function@retrieve_other,0,0,0,0,0,1,0,0,0,0,0.5
function@scalar_call,3,3,0,4,3,10,11.6471,11.6471,3.23529,1.85294,20.6765
function@pkg_uncache,0,0,0,0,0,2,0,0,0,0,1.23529
function@old_retrieve_array,4,4,0,1,0,8,0.538363,1.95893,0.5,0,5.44837
function@old_retrieve_hash,5,5,0,3,3,14,0.671373,1.9656,0.898692,0.747547,5.1489
function@boot_IO,0,0,0,0,0,3,0,0,0,0,3
function@XS_IO__Seekable_getpos,0,0,0,0,0,0,0,0,0,0,0
function@XS_IO__Seekable_setpos,0,0,0,0,0,4,0,0,0,0,1.84211
function@XS_IO__File_new_tmpfile,0,0,0,0,0,3,0,0,0,0,2.31373
function@XS_IO__Poll__poll,27,16,0,12,14,5,111.812,31.9688,8.71875,54.375,40.9062
function@XS_IO__Handle_blocking,3,1,0,1,1,4,0.692308,0.615385,0.615385,0.230769,0.830769
function@XS_IO__Handle_ungetc,0,12,0,4,1,5,0,4.23242,1.87891,0.253906,2.43359
function@XS_IO__Handle_error,0,0,0,0,0,2,0,0,0,0,1.09524
function@XS_IO__Handle_clearerr,0,0,0,0,0,1,0,0,0,0,0.47619
function@XS_IO__Handle_untaint,0,0,0,0,0,1,0,0,0,0,0.47619
function@XS_IO__Handle_flush,0,0,0,0,0,4,0,0,0,0,1.84211
function@XS_IO__Handle_setbuf,0,0,0,0,0,0,0,0,0,0,0
function@XS_IO__Handle_setvbuf,0,0,0,0,0,1,0,0,0,0,1
function@XS_IO__Handle_sync,0,0,0,0,0,1,0,0,0,0,1
function@XS_IO__Handle__create_getline_subs,0,0,0,0,0,0,0,0,0,0,0
function@XS_IO__Socket_sockatmark,0,0,0,0,0,2,0,0,0,0,1
function@io_ck_lineseq,0,0,0,0,0,0,0,0,0,0,0
function@io_pp_nextstate,0,0,0,0,0,0,0,0,0,0,0
